coddis	codtur	matr
0111000	2016207	1
0111000	2016208	2
0111000	2016209	3
0111000	2016210	3
0111000	2016211	3
0111000	2016212	1
0111000	2016213	2
0111000	2016214	3
0111000	2016215	2
0111000	2016216	1
0111000	2016217	1
0111000	2016219	2
0111000	2016220	1
0111000	2016221	1
0111000	2016222	2
0111000	2016223	3
0111000	2016224	2
0111000	2016225	1
0111000	2016226	3
0111000	2016227	3
0111000	2016228	1
0111000	2016229	3
0111000	2016230	1
0111000	2016231	2
0111000	2016232	1
0111000	2016233	2
0111000	2016234	4
0111000	2016235	1
0111000	2016236	1
0111000	2016237	1
0111000	2016238	1
0111000	2016239	3
0111000	2016240	2
0111000	2016241	1
0111000	2016243	1
0111000	2016244	1
0111000	2016245	1
0111000	2016246	4
0111000	2016247	1
0111000	2016249	1
0111000	2016250	1
0111000	2016251	1
0111000	2016252	4
0111000	2016253	1
0111000	2016254	1
0111000	2016255	2
0111000	2016256	1
0111000	2016257	1
0111000	2016259	1
0111000	2016260	1
0111000	2016261	2
0111000	2016262	1
0111000	2016263	2
0111000	2016265	1
0111000	2016266	2
0111000	2016267	1
0111000	2016268	1
0111000	2016269	1
0111000	2016270	1
0111000	2016271	1
0111000	2016272	1
0111000	2016273	1
0111000	2016274	1
0111100	2016107	2
0111100	2016108	2
0111100	2016110	2
0111100	2016111	2
0111100	2016112	2
0111100	2016115	3
0111100	2016116	4
0111100	2016118	1
0111100	2016119	2
0111100	2016120	2
0111100	2016209	1
0111100	2016215	1
0112000	2016101	1
0112000	2016102	3
0112000	2016103	1
0112000	2016104	3
0112000	2016106	1
0112000	2016107	1
0112000	2016201	2
0112000	2016202	1
0112000	2016203	1
0112000	2016204	1
0112000	2016205	2
0112000	2016206	1
0112000	2016207	1
0112000	2016208	2
0112000	2016209	1
0112000	2016210	1
0112000	2016211	1
0112100	2016101	1
0112100	2016102	1
0112100	2016203	1
0112100	2016206	2
0112100	2016207	1
0112100	2016208	1
0112100	2016209	4
0112100	2016210	1
0112100	2016211	2
0112100	2016214	4
0112100	2016215	6
0112100	2016216	2
0112100	2016217	2
0112100	2016218	1
0112100	2016219	1
0200101	20161DI	130
0200101	20161NO	107
0200102	20161DI	129
0200102	20161NO	115
0200104	2016160	13
0200104	2016260	530
0200105	20162DI	76
0200109	2016250	30
0200110	2016250	19
0200111	2016250	14
0300001	2016101	100
0300001	2016201	17
0300002	2016101	30
0300002	2016201	111
0303200	2016101	80
0303200	2016102	72
0303200	2016103	81
0303200	2016104	77
0303200	2016105	74
0303200	2016106	63
0303200	2016107	68
0303200	2016108	72
0303200	2016109	79
0303200	2016110	55
0303200	2016111	51
0303200	2016112	58
0303200	2016190	25
0303200	2016250	144
0303212	2016101	18
0303410	2016101	60
0305000	2016101	4
0305000	2016201	5
0313101	2016101	23
0313101	2016102	45
0313101	2016103	38
0313101	2016104	36
0313102	2016201	47
0313102	2016202	45
0313102	2016203	47
0313102	2016204	48
0313102	2016205	20
0313113	2016201	14
0323100	2016201	31
0323100	2016202	27
0323100	2016203	23
0323100	2016204	24
0323100	2016205	27
0323100	2016206	25
0323100	2016207	26
0323100	2016208	20
0410107	2016101	70
0410107	2016102	73
0410107	2016111	70
0410107	2016112	74
0410109	2016101	62
0410109	2016102	57
0410109	2016111	62
0410109	2016112	58
0410111	2016102	17
0410113	2016101	61
0410113	2016102	58
0410113	2016111	61
0410113	2016112	59
0410117	2016101	69
0410117	2016102	52
0410301	2016101	28
0410301	2016102	21
0410301	2016111	28
0410301	2016112	21
0410402	2016101	12
0410513	2016101	13
0410513	2016102	3
0410513	2016103	9
0410513	2016104	4
0410513	2016105	13
0410513	2016201	13
0410513	2016202	12
0410513	2016203	25
0410513	2016204	7
0410513	2016205	9
0410514	2016201	27
0410514	2016202	31
0410517	2016101	24
0410517	2016102	26
0411201	2016101	39
0411201	2016102	54
0411202	2016201	35
0411202	2016202	52
0411203	2016101	39
0411203	2016102	33
0411204	2016201	31
0411204	2016202	46
0411206	2016201	61
0411206	2016202	58
0420102	2016101	1
0420103	2016201	1
0420104	2016101	2
0420105	2016201	3
0420107	2016101	41
0420108	2016201	35
0420108	2016211	35
0420109	2016101	35
0420110	2016201	39
0420110	2016211	40
0420111	2016101	34
0420112	2016201	43
0420112	2016211	44
0420113	2016201	34
0420113	2016202	2
0420114	2016101	19
0420114	2016102	7
0420114	2016103	6
0420114	2016104	8
0420115	2016201	39
0420116	2016201	43
0420117	2016201	28
0420117	2016202	5
0420117	2016203	9
0420118	2016101	37
0420119	2016101	34
0420120	2016201	38
0420121	2016201	35
0420122	2016201	8
0420127	2016101	94
0420127	2016111	46
0420127	2016112	48
0420128	2016201	87
0420129	2016101	86
0420129	2016111	86
0420130	2016201	83
0420131	2016101	80
0440001	2016210	15
0440001	2016211	15
0440002	2016110	14
0440002	2016111	15
0440100	2016110	52
0440100	2016111	53
0440102	2016110	40
0440107	2016110	41
0440107	2016111	42
0440108	2016210	26
0440108	2016211	26
0440201	2016110	26
0440201	2016111	27
0440208	2016110	21
0440208	2016111	22
0440208	2016120	25
0440208	2016121	25
0440220	2016110	56
0440220	2016111	56
0440221	2016110	53
0440221	2016111	30
0440221	2016112	23
0440222	2016210	51
0440222	2016211	51
0440302	2016210	3
0440302	2016211	4
0440314	2016210	20
0440318	2016110	22
0440318	2016111	23
0440319	2016110	38
0440319	2016111	38
0440320	2016210	36
0440320	2016211	36
0440407	2016110	14
0440413	2016110	16
0440413	2016111	16
0440415	2016110	53
0440415	2016111	53
0440416	2016210	54
0440416	2016211	54
0440418	2016210	15
0440418	2016211	15
0440420	2016110	56
0440420	2016111	56
0440494	2016210	7
0440500	2016110	49
0440500	2016111	49
0440501	2016110	4
0440609	2016210	27
0440610	2016210	38
0440620	2016110	38
0440620	2016111	42
0440620	2016120	38
0440620	2016121	38
0440620	2016130	49
0440620	2016131	50
0440620	2016210	37
0440620	2016211	37
0440620	2016220	43
0440620	2016221	46
0440620	2016230	22
0440620	2016231	22
0440620	2016240	49
0440620	2016241	49
0440620	2016250	40
0440620	2016251	40
0440620	2016260	4
0440620	2016261	5
0440621	2016110	69
0440621	2016111	70
0440621	2016120	8
0440621	2016121	8
0440621	2016130	42
0440621	2016131	43
0500058	2016202	27
0500059	2016101	30
0510044	20161TA	88
0510044	20162TB	86
0510205	2016107	14
0510205	2016108	15
0510205	2016109	15
0510205	2016110	14
0510205	2016111	14
0510205	2016112	13
0510205	2016201	15
0510205	2016202	12
0510205	2016203	13
0510205	2016204	14
0510205	2016205	15
0510205	2016206	12
0510207	2016101	13
0510207	2016102	11
0510207	2016103	13
0510207	2016104	14
0510207	2016105	13
0510207	2016106	13
0510207	2016107	15
0510207	2016108	13
0510207	2016109	13
0510207	2016110	14
0510207	2016111	14
0510207	2016112	12
0510207	2016215	6
0510221	2016107	14
0510221	2016108	14
0510221	2016109	16
0510221	2016110	16
0510221	2016111	15
0510221	2016112	13
0510221	2016201	13
0510221	2016202	12
0510221	2016203	13
0510221	2016204	15
0510221	2016205	14
0510221	2016206	15
0510222	2016102	16
0510222	2016105	13
0510222	2016107	15
0510222	2016109	16
0510222	2016111	15
0510222	2016112	13
0510222	2016201	15
0510222	2016203	16
0510222	2016204	15
0510222	2016206	14
0510222	2016208	14
0510222	2016210	15
0510228	20161TB	84
0510228	20162TA	88
0510238	20161B1	42
0510238	20161B2	42
0510238	20162A1	45
0510238	20162A2	44
0701201	2016101	82
0701201	2016111	82
0701202	2016101	82
0701202	2016111	82
0701203	2016201	83
0701203	2016211	85
0701204	2016101	77
0701204	2016111	77
0701205	2016101	77
0701205	2016111	77
0701206	2016201	83
0701206	2016211	9
0701207	2016201	86
0701208	2016101	61
0701209	2016201	32
0701209	2016202	28
0701210	2016201	32
0701210	2016202	28
0701255	2016101	50
0740011	2016109	18
0740011	2016209	11
0740013	2016107	27
0740014	2016108	9
0740014	2016208	26
0740015	2016103	48
0740015	2016203	4
0740016	2016204	36
0740017	2016105	34
0740017	2016205	6
0740018	2016206	36
0740019	2016107	46
0740019	2016207	8
0740020	2016108	1
0740020	2016208	31
0740021	2016208	52
0740022	2016109	33
0740022	2016209	5
0800004	2016201	7
0800004	2016202	9
0800004	2016204	40
0800004	2016211	31
0800004	2016212	5
0800004	2016214	14
0800004	2016221	19
0800004	2016222	22
0800004	2016231	29
0800004	2016241	20
0800005	2016203	20
0800005	2016204	28
0800006	2016201	15
0800006	2016202	5
0800007	2016201	5
0800007	2016202	7
0800008	2016201	13
0800008	2016204	13
0800009	2016201	6
0800009	2016202	3
0808000	2016102	85
0808001	2016202	67
0900100	2016101	76
0900100	2016102	70
0900102	2016101	69
0900102	2016102	74
0900110	2016101	20
0900110	2016201	74
0900111	2016201	1
0900112	2016101	73
0900112	2016102	69
0900113	2016101	73
0900113	2016102	69
0900180	2016101	100
0900180	2016201	90
0900720	2016101	66
0900720	2016201	64
0909012	2016101	52
0909012	2016201	76
1203301	2016111	132
1203301	2016211	64
1203302	2016111	82
1203302	2016211	53
1203303	2016111	25
1203303	2016211	67
1203304	2016111	6
1203304	2016211	38
1400100	2016134	17
1400110	2016204	17
1601101	2016101	97
1601101	2016201	84
1601102	2016101	61
1601102	2016201	83
1601103	2016101	13
1601103	2016102	4
1601103	2016103	9
1601105	2016101	19
1601105	2016102	12
1601105	2016103	15
1601105	2016104	18
1601112	2016101	38
1601112	2016102	14
1601112	2016201	56
1601112	2016202	15
1601112	2016203	13
1601113	2016101	19
1601113	2016102	6
1601113	2016201	10
1601113	2016202	3
1610042	2016101	15
1610042	2016102	12
1610042	2016103	8
1610042	2016104	4
1610042	2016105	1
1610042	2016201	12
1610042	2016202	2
1610042	2016203	3
1610042	2016204	1
1610042	2016205	4
1610044	2016101	6
1610044	2016103	1
1610044	2016104	1
1610044	2016201	15
1610044	2016202	3
1610044	2016203	3
1610044	2016204	3
1610044	2016205	4
1800040	2016101	84
1800040	2016201	84
1800043	2016101	23
1800043	2016201	51
1800078	2016101	14
1800078	2016201	32
1800080	2016101	1
1800080	2016102	1
1800080	2016104	5
1800080	2016105	2
1800080	2016106	1
1800080	2016110	5
1800080	2016112	1
1800080	2016114	6
1800080	2016115	2
1800080	2016116	1
1800080	2016117	3
1800080	2016119	5
1800080	2016121	5
1800080	2016124	1
1800080	2016126	2
1800080	2016204	3
1800080	2016205	1
1800080	2016206	1
1800080	2016210	2
1800080	2016213	2
1800080	2016215	3
1800080	2016217	1
1800080	2016221	5
1800081	2016110	1
1800081	2016112	1
1800081	2016114	1
1800081	2016121	1
1800081	2016202	1
1800081	2016204	5
1800081	2016205	1
1800081	2016210	5
1800081	2016212	3
1800081	2016213	1
1800081	2016215	9
1800081	2016216	1
1800081	2016217	1
1800081	2016218	3
1800081	2016220	3
1800081	2016221	4
1800081	2016225	3
1800090	2016101	11
1800090	2016201	21
1800091	2016101	32
1800091	2016201	2
1800093	2016101	22
1800093	2016102	17
1800093	2016103	7
1800093	2016104	3
1800093	2016201	1
1800093	2016202	3
1800093	2016204	1
1800094	2016101	6
1800094	2016102	2
1800094	2016103	1
1800094	2016104	1
1800094	2016201	19
1800094	2016202	15
1800094	2016203	8
1800094	2016204	6
1800094	2016205	2
1800100	2016101	17
1800100	2016102	27
1800100	2016103	9
1800100	2016201	31
1800100	2016202	30
1800101	2016101	7
1800101	2016102	11
1800101	2016103	16
1800101	2016201	14
1800101	2016202	10
1800101	2016203	22
1800102	2016101	3
1800102	2016102	7
1800102	2016201	2
1800102	2016202	12
1800102	2016203	8
1800103	2016101	3
1800103	2016102	4
1800103	2016103	3
1800103	2016201	4
1800103	2016202	6
1800104	2016101	16
1800104	2016102	9
1800104	2016201	10
1800104	2016202	13
1800104	2016203	9
1800106	2016101	25
1800107	2016101	62
1800108	2016101	8
1800108	2016201	10
1800108	2016202	2
1800108	2016203	10
1800115	2016201	48
1800116	2016201	17
1800117	2016101	10
1800300	2016201	66
1800314	2016101	45
1800317	2016201	59
2100101	2016101	41
2100101	2016102	41
2100102	2016201	35
2100102	2016202	35
2100104	2016101	4
2100104	2016102	1
2100104	2016103	3
2100104	2016104	2
2100104	2016106	1
2100104	2016107	1
2100104	2016108	2
2100104	2016109	3
2100104	2016110	1
2100104	2016111	1
2100104	2016112	2
2100104	2016113	4
2100104	2016114	2
2100104	2016115	2
2100104	2016116	1
2100104	2016117	4
2100104	2016118	1
2100104	2016119	1
2100104	2016120	1
2100104	2016202	1
2100104	2016203	1
2100105	2016101	1
2100105	2016201	3
2100105	2016202	2
2100105	2016203	1
2100105	2016204	1
2100105	2016205	4
2100105	2016206	2
2100105	2016207	2
2100105	2016208	3
2100105	2016209	2
2100105	2016210	2
2100105	2016211	2
2100105	2016212	2
2100105	2016213	1
2100105	2016214	1
2100105	2016215	1
2100105	2016216	1
2100105	2016217	1
2100105	2016218	1
2100105	2016219	1
2100105	2016220	1
2100106	2016201	51
2100108	2016201	18
2100114	2016101	31
2100114	2016102	31
2100115	2016101	41
2100115	2016102	42
2100116	2016201	31
2200003	2016101	51
2200006	2016101	48
2200009	2016101	46
2200018	2016101	50
2200041	2016101	45
2200083	2016101	31
2200083	2016202	34
2200086	2016102	33
2200086	2016201	36
2200087	20161BA	15
2200087	20161LI	13
2200087	20162BA	48
2200087	20162LI	35
2200093	20161B1	36
2200093	20161B2	32
2200093	20162L1	26
2200093	20162L2	17
2200094	2016101	28
2200094	2016201	17
2200095	2016101	22
2200095	2016201	22
2200096	2016101	22
2200096	2016201	22
2200097	2016201	46
2200098	2016201	46
2200105	2016101	75
2200112	2016101	21
2200112	2016202	22
2200113	2016101	21
2200113	2016202	22
2200114	2016101	76
2200115	2016101	75
2200200	2016201	74
2200300	2016101	55
2300012	20162PN	3
2300023	2016101	79
2300023	201620N	45
2300024	20161OD	39
2300024	20161OP	40
2500010	2016101	23
2500019	2016101	21
2500019	2016201	22
2500020	2016101	21
2500020	2016201	22
2500022	2016201	48
2500024	2016201	50
2500024	2016202	50
2500026	2016101	42
2500026	2016102	42
2500027	2016101	22
2500027	2016102	22
2500027	2016201	20
2500027	2016202	20
2500028	2016201	42
2500028	2016202	42
2500029	2016201	42
2500030	2016201	42
2500031	2016201	31
2500032	2016101	11
2700400	2016203	56
3900003	2016101	53
3900003	2016102	52
3900004	2016201	53
3900004	2016202	38
3900005	2016101	46
3900005	2016102	41
4300151	2016101	51
4300151	2016102	57
4300151	2016220	40
4300152	2016101	21
4300152	2016102	21
4300152	2016103	14
4300152	2016104	15
4300152	2016105	14
4300152	2016106	16
4300152	2016111	28
4300152	2016113	9
4300152	2016115	10
4300152	2016142	17
4300152	2016143	20
4300152	2016144	12
4300152	2016145	12
4300152	2016146	9
4300152	2016147	11
4300152	2016148	11
4300152	2016149	11
4300152	2016210	19
4300152	2016211	17
4300152	2016213	17
4300152	2016220	16
4300152	2016222	13
4300153	2016201	54
4300153	2016202	53
4300156	2016201	57
4300156	2016202	56
4300156	2016242	47
4300156	2016247	44
4300156	2016248	51
4300159	2016142	50
4300159	2016147	74
4300159	2016201	55
4300159	2016202	46
4300160	2016101	20
4300160	2016102	30
4300160	2016103	56
4300160	2016104	37
4300160	2016142	65
4300160	2016147	73
4300160	2016148	64
4300204	2016102	77
4300206	2016201	111
4300206	2016202	114
4300211	2016101	28
4300212	2016101	83
4300212	2016102	46
4300214	2016101	34
4300214	2016102	24
4300214	2016103	24
4300223	2016101	105
4300227	2016101	57
4300227	2016102	35
4300228	2016201	48
4300254	2016101	17
4300254	2016102	18
4300254	2016103	12
4300254	2016104	14
4300255	2016101	30
4300255	2016102	32
4300259	2016101	30
4300259	2016102	46
4300270	2016101	37
4300270	2016102	44
4300270	2016110	84
4300270	2016242	29
4300270	2016247	53
4300271	2016201	24
4300271	2016202	36
4300303	2016201	83
4300303	2016202	46
4300304	2016101	18
4300304	2016102	16
4300305	2016102	51
4300306	2016101	72
4300306	2016202	22
4300307	2016102	29
4300307	2016201	27
4300308	2016101	43
4300308	2016102	47
4300311	2016101	77
4300311	2016202	44
4300313	2016201	33
4300313	2016202	29
4300313	2016211	21
4300314	2016102	14
4300315	2016102	12
4300320	2016202	13
4300322	2016202	15
4300323	2016102	12
4300323	2016121	7
4300323	2016122	7
4300324	2016201	23
4300325	2016102	45
4300331	2016102	30
4300337	2016101	29
4300346	2016201	31
4300351	2016101	14
4300351	2016102	21
4300353	2016101	44
4300353	2016102	18
4300356	2016101	27
4300356	2016102	23
4300357	2016101	25
4300357	2016201	29
4300357	2016202	52
4300357	2016210	66
4300358	2016201	26
4300358	2016202	31
4300360	2016201	16
4300372	2016101	42
4300372	2016102	46
4300373	2016201	27
4300373	2016202	19
4300374	2016101	23
4300374	2016102	47
4300375	2016102	48
4300375	2016201	32
4300376	2016101	48
4300376	2016202	43
4300377	2016101	22
4300377	2016102	18
4300380	2016201	45
4300380	2016202	33
4300390	2016101	25
4300390	2016102	34
4300401	2016201	38
4300401	2016202	65
4300402	2016202	16
4300403	2016102	67
4300403	2016201	51
4300404	2016101	17
4300404	2016202	25
4300405	2016101	43
4300405	2016102	44
4300427	2016201	26
4300429	2016101	28
4300430	2016201	30
4300436	2016202	28
4300456	2016101	36
4300456	2016102	8
4300458	2016201	36
4300458	2016202	35
4300459	2016201	14
4300459	2016202	10
4300459	2016204	15
4300461	2016101	28
4300462	2016201	12
4300463	2016201	19
4300490	2016101	8
4300490	2016102	13
4300491	2016101	10
4300491	2016102	23
4300502	2016102	34
4302111	2016101	69
4302111	2016102	64
4302111	2016103	70
4302111	2016104	60
4302111	2016201	27
4302111	2016211	41
4302112	2016111	47
4302112	2016201	53
4302112	2016202	61
4302112	2016203	66
4302112	2016222	55
4302113	2016101	18
4302113	2016102	21
4302113	2016103	21
4302113	2016104	17
4302113	2016105	19
4302113	2016111	23
4302113	2016113	18
4302113	2016122	19
4302113	2016124	18
4302113	2016131	20
4302113	2016133	20
4302113	2016142	13
4302113	2016144	7
4302114	2016201	22
4302114	2016202	33
4302114	2016203	19
4302114	2016205	22
4302114	2016211	18
4302114	2016222	13
4302114	2016224	12
4302114	2016226	12
4302114	2016231	16
4302114	2016251	19
4302204	2016201	112
4302211	2016101	123
4302211	2016102	65
4302211	2016201	30
4302212	2016201	66
4302212	2016202	58
4302213	2016101	129
4302213	2016102	59
4302214	2016201	33
4302214	2016202	17
4302214	2016211	24
4302214	2016213	22
4302214	2016222	13
4302214	2016224	15
4302504	2016201	8
4310126	2016211	29
4310137	2016111	41
4310145	2016120	51
4310145	2016210	82
4310181	2016101	44
4310181	2016102	42
4310181	2016103	42
4310181	2016104	34
4310190	2016102	104
4310190	2016201	43
4310192	2016201	55
4310232	2016242	56
4310232	2016248	38
4310245	2016110	70
4310245	2016220	61
4310250	2016101	43
4310250	2016210	50
4310256	2016110	19
4310256	2016111	17
4310256	2016112	19
4310256	2016113	19
4310256	2016120	16
4310256	2016121	17
4310256	2016122	17
4310256	2016123	18
4323101	2016101	80
4323101	2016102	85
4323101	2016103	83
4323101	2016104	75
4323101	2016105	81
4323101	2016106	68
4323101	2016107	77
4323101	2016108	77
4323101	2016109	86
4323101	2016110	72
4323101	2016111	67
4323101	2016112	75
4323101	2016113	68
4323101	2016190	47
4323102	2016201	81
4323102	2016202	79
4323102	2016203	81
4323102	2016204	82
4323102	2016205	85
4323102	2016206	73
4323102	2016207	67
4323102	2016208	90
4323102	2016209	83
4323102	2016210	82
4323102	2016211	69
4323102	2016212	77
4323102	2016213	90
4323102	2016214	90
4323102	2016290	65
4323201	2016101	23
4323201	2016102	21
4323201	2016103	21
4323201	2016104	19
4323201	2016105	17
4323201	2016106	22
4323201	2016107	22
4323201	2016108	25
4323201	2016109	21
4323201	2016110	21
4323201	2016111	22
4323201	2016112	22
4323201	2016113	21
4323201	2016114	22
4323201	2016115	7
4323201	2016116	23
4323201	2016117	20
4323201	2016118	20
4323201	2016119	19
4323201	2016120	23
4323201	2016121	19
4323201	2016122	21
4323201	2016123	20
4323201	2016124	21
4323201	2016125	22
4323201	2016126	18
4323201	2016127	19
4323201	2016128	20
4323201	2016129	20
4323201	2016130	19
4323201	2016131	22
4323201	2016132	18
4323201	2016133	21
4323201	2016134	20
4323201	2016135	20
4323201	2016136	16
4323201	2016137	16
4323201	2016138	13
4323201	2016191	23
4323202	2016201	21
4323202	2016202	14
4323202	2016203	21
4323202	2016204	6
4323202	2016205	11
4323202	2016206	5
4323202	2016207	24
4323202	2016208	22
4323202	2016209	22
4323202	2016210	20
4323202	2016211	23
4323202	2016212	18
4323202	2016213	14
4323202	2016215	23
4323202	2016216	18
4323202	2016217	26
4323202	2016218	20
4323202	2016219	22
4323202	2016220	23
4323202	2016221	23
4323202	2016222	23
4323202	2016223	15
4323202	2016224	22
4323202	2016225	19
4323202	2016226	22
4323202	2016227	18
4323202	2016228	22
4323202	2016229	25
4323202	2016230	23
4323202	2016231	23
4323202	2016232	22
4323202	2016233	23
4323202	2016234	20
4323202	2016235	18
4323202	2016236	21
4323202	2016237	19
4323202	2016238	6
4323202	2016239	18
4323202	2016291	18
4323203	2016101	83
4323203	2016102	66
4323203	2016103	82
4323203	2016104	84
4323203	2016105	76
4323203	2016106	85
4323203	2016107	84
4323203	2016108	78
4323203	2016109	77
4323203	2016110	72
4323203	2016111	90
4323203	2016112	79
4323203	2016190	23
4323204	2016201	78
4323204	2016202	81
4323204	2016203	71
4323204	2016204	79
4323204	2016205	66
4323204	2016206	64
4323204	2016207	66
4323204	2016208	82
4323204	2016209	71
4323204	2016290	20
4323301	2016101	14
4323301	2016102	12
4323301	2016103	12
4323301	2016104	15
4323301	2016105	18
4323301	2016106	15
4323301	2016107	14
4323301	2016109	8
4323301	2016110	17
4323301	2016111	14
4323301	2016112	18
4323303	2016101	21
4323303	2016102	20
4323303	2016103	8
4323303	2016104	18
4323303	2016105	16
4323303	2016106	17
4604400	2016110	49
4604400	2016120	17
4604400	2016210	23
4604400	2016220	20
4604500	2016150	11
4604500	2016250	23
4701280	2016201	59
4701381	2016201	65
4701582	2016101	70
4701783	2016101	54
4701784	2016102	1
4701784	2016104	1
4701784	2016105	1
4701784	2016107	1
4701784	2016108	1
4701784	2016111	2
4701784	2016112	1
4701784	2016113	1
4701784	2016114	1
4701784	2016115	4
4701784	2016118	5
4701784	2016119	2
4701784	2016120	4
4701784	2016121	2
4701784	2016122	3
4701784	2016126	1
4701784	2016202	11
4701784	2016203	1
4701784	2016204	5
4701784	2016207	1
4701784	2016208	1
4701784	2016211	2
4701784	2016214	5
4701784	2016217	1
4701784	2016218	2
4701784	2016220	5
4701784	2016222	1
4701784	2016223	1
4701784	2016224	2
4701784	2016227	1
4701784	2016228	1
4701784	2016231	1
4701885	2016102	2
4701885	2016103	2
4701885	2016104	6
4701885	2016105	2
4701885	2016106	1
4701885	2016107	2
4701885	2016108	8
4701885	2016109	3
4701885	2016111	1
4701885	2016112	2
4701885	2016113	2
4701885	2016114	5
