coddis	codtur	matr
0112000	2019205	2
0112000	2019206	5
0112000	2019207	5
0112000	2019208	2
0112000	2019209	1
0112000	2019210	1
0112000	2019211	2
0112000	2019212	1
0112000	2019213	1
0112000	2019214	1
0112000	2019215	1
0112000	2019216	1
0112000	2019217	1
0112100	2019109	1
0112100	2019113	3
0112100	2019201	1
0112100	2019204	1
0112100	2019205	2
0112100	2019211	2
0112100	2019212	4
0112100	2019213	1
0112100	2019215	1
0112100	2019217	1
0200104	2019106	2
0200104	2019107	5
0200104	2019108	2
0200104	2019109	2
0200104	2019110	5
0200104	2019111	4
0200104	2019112	2
0200104	2019113	3
0200104	2019114	4
0200104	2019206	33
0200104	2019207	25
0200104	2019208	64
0200104	2019209	75
0200104	2019210	48
0200104	2019211	63
0200104	2019212	18
0200104	2019213	65
0200104	2019214	54
0200110	20191P4	57
0200112	20192DI	95
0200112	20192NO	65
0303200	2019101	80
0303200	2019102	60
0303200	2019103	60
0303200	2019104	41
0303200	2019105	70
0303200	2019106	81
0303200	2019107	61
0303200	2019108	61
0303200	2019109	74
0303200	2019110	82
0303200	2019111	66
0303200	2019112	46
0303200	2019113	73
0303200	2019114	64
0303200	2019190	16
0303200	2019250	116
0303212	2019101	29
0303411	2019101	12
0303412	2019101	7
0303420	2019101	51
0303541	2019150	64
0303542	2019150	33
0303543	2019150	14
0303544	2019250	40
0303545	2019250	25
0303546	2019250	16
0303603	2019201	3
0303603	2019202	4
0305000	2019101	10
0305000	2019201	6
0305000	2019202	1
0313101	2019101	40
0313101	2019102	33
0313101	2019103	33
0313101	2019104	30
0313102	2019201	44
0313102	2019202	46
0313102	2019203	43
0313102	2019204	46
0313102	2019205	31
0313311	2019101	6
0313311	2019201	5
0313312	2019101	6
0313312	2019201	4
0313401	2019101	25
0313401	2019102	23
0313401	2019103	22
0313401	2019201	16
0313401	2019202	14
0313401	2019203	16
0313501	2019101	27
0313501	2019201	7
0313502	2019101	7
0313502	2019201	29
0313512	2019101	67
0313512	2019201	56
0313513	2019101	8
0313514	2019201	10
0313515	2019101	7
0313516	2019201	7
0313531	2019150	18
0313532	2019150	2
0313532	2019201	17
0313541	2019101	5
0313542	2019201	5
0313561	2019101	40
0313562	2019201	42
0323100	2019201	25
0323100	2019202	23
0323100	2019203	28
0323100	2019204	27
0323100	2019205	27
0323100	2019206	27
0323100	2019207	27
0323100	2019208	20
0323113	2019201	71
0323150	2019201	2
0323200	2019101	2
0323201	2019101	7
0410107	2019101	78
0410107	2019102	70
0410107	2019111	79
0410107	2019112	70
0410109	2019101	61
0410109	2019102	63
0410109	2019111	62
0410109	2019112	64
0410111	2019102	16
0410113	2019101	62
0410113	2019102	62
0410113	2019111	62
0410113	2019112	63
0410117	2019101	65
0410117	2019102	37
0410301	2019201	7
0410301	2019202	27
0410301	2019211	7
0410301	2019212	27
0410400	2019201	17
0410400	2019211	17
0410401	2019101	5
0410401	2019111	5
0410403	2019102	10
0410404	2019202	12
0410513	2019101	11
0410513	2019102	8
0410513	2019103	3
0410513	2019104	2
0410513	2019105	7
0410513	2019201	62
0410514	2019201	27
0410514	2019202	39
0410517	2019101	22
0410517	2019102	47
0411206	2019201	56
0411206	2019202	54
0420102	2019101	3
0420103	2019201	2
0420104	2019101	7
0420105	2019201	1
0420107	2019101	45
0420109	2019101	38
0420111	2019101	48
0420112	2019101	39
0420113	2019201	43
0420114	2019101	9
0420114	2019102	8
0420114	2019103	12
0420114	2019104	1
0420116	2019201	32
0420117	2019201	30
0420118	2019101	17
0420118	2019111	17
0420118	2019201	7
0420118	2019211	7
0420119	2019101	20
0420119	2019201	16
0420120	2019101	3
0420120	2019201	17
0420121	2019101	13
0420121	2019201	9
0420122	2019201	8
0420127	2019101	83
0420127	2019111	83
0420128	2019201	82
0420129	2019101	80
0420129	2019111	82
0420130	2019201	80
0420131	2019101	76
0420132	2019201	46
0420133	2019101	38
0420135	2019201	24
0440001	2019210	13
0440001	2019211	13
0440002	2019110	13
0440002	2019111	13
0440100	2019110	51
0440100	2019111	52
0440102	2019110	33
0440107	2019110	24
0440107	2019111	25
0440108	2019210	16
0440108	2019211	17
0440201	2019110	28
0440201	2019111	30
0440208	2019110	28
0440208	2019111	30
0440208	2019120	11
0440208	2019121	11
0440220	2019110	52
0440220	2019111	53
0440221	2019110	46
0440221	2019111	28
0440221	2019112	18
0440222	2019210	54
0440222	2019211	55
0440318	2019110	16
0440318	2019111	16
0440407	2019110	10
0440413	2019110	14
0440418	2019210	12
0440418	2019211	12
0440500	2019110	37
0440610	2019210	20
0440620	2019110	19
0440620	2019111	19
0440620	2019120	44
0440620	2019121	45
0440620	2019130	31
0440620	2019131	31
0440620	2019210	47
0440620	2019211	49
0440620	2019220	31
0440620	2019221	31
0440620	2019230	18
0440620	2019231	20
0440620	2019240	50
0440620	2019241	50
0440620	2019250	44
0440620	2019251	45
0440621	2019110	64
0440621	2019111	66
0440621	2019120	61
0440621	2019121	61
0500058	2019202	28
0500059	2019101	26
0510207	2019202	2
0510222	2019101	14
0510222	2019102	15
0510222	2019103	17
0510222	2019104	13
0510222	2019105	15
0510222	2019106	15
0510222	2019207	14
0510222	2019208	14
0510222	2019209	14
0510222	2019210	15
0510222	2019211	11
0510222	2019212	14
0701201	2019101	82
0701202	2019101	81
0701202	2019111	81
0701203	2019201	77
0701203	2019211	77
0701204	2019101	74
0701204	2019111	76
0701205	2019101	73
0701205	2019111	75
0701207	2019201	73
0701208	2019101	74
0701209	2019201	39
0701209	2019202	37
0701210	2019201	37
0701210	2019202	38
0701211	2019201	71
0701211	2019211	71
0701255	2019101	62
0701256	2019201	10
0740011	2019109	2
0740011	2019200	19
0740013	2019208	32
0740014	2019107	26
0740015	2019103	29
0740015	2019203	9
0740016	2019104	15
0740016	2019204	5
0740017	2019105	32
0740018	2019106	18
0740019	2019107	18
0740019	2019207	5
0740020	2019108	11
0740020	2019208	14
0740021	2019208	37
0740022	2019109	16
0740022	2019208	15
0800004	2019201	32
0800004	2019202	10
0800004	2019204	38
0800004	2019211	41
0800004	2019214	33
0800004	2019221	34
0800004	2019224	31
0800004	2019231	11
0800004	2019234	10
0800004	2019241	17
0800005	2019203	23
0800005	2019204	16
0800006	2019201	5
0800006	2019202	7
0800007	2019201	10
0800007	2019204	9
0800008	2019201	8
0800008	2019204	10
0800009	2019201	3
0800009	2019202	10
0808000	2019102	56
0808001	2019202	50
0808002	2019101	3
0808002	2019102	2
0808003	2019202	2
0808003	2019204	2
0808003	2019206	2
0808003	2019208	1
0900100	2019101	74
0900100	2019102	72
0900102	2019101	68
0900102	2019102	52
0900110	2019201	89
0900112	2019101	74
0900112	2019102	71
0900113	2019101	76
0900113	2019102	71
0900115	2019201	59
0900180	2019101	94
0900180	2019201	82
0900720	2019101	58
0900720	2019201	90
0909012	2019101	51
0909012	2019201	79
1100222	2019101	5
1100300	2019102	1
1100300	2019103	1
1100300	2019104	2
1100300	2019109	1
1100300	2019110	3
1100300	2019111	2
1100300	2019113	3
1100300	2019115	1
1100300	2019116	2
1100300	2019119	2
1100300	2019122	1
1100300	2019123	2
1100300	2019124	2
1100300	2019125	1
1100300	2019126	4
1100300	2019127	5
1100300	2019128	3
1100300	2019129	1
1100300	2019130	2
1100300	2019135	1
1100300	2019138	2
1100300	2019140	2
1100300	2019141	1
1100300	2019144	4
1100300	2019145	1
1100300	2019147	2
1100300	2019148	1
1100300	2019150	1
1100300	2019153	2
1100300	2019155	9
1100300	2019157	1
1100300	2019158	2
1100300	2019159	1
1100300	2019160	3
1100300	2019162	2
1100300	2019163	3
1100300	2019165	1
1100300	2019166	1
1100300	2019168	3
1100300	2019169	1
1100300	2019171	3
1100300	2019172	2
1100300	2019173	3
1100300	2019175	1
1100300	2019176	4
1100300	2019179	1
1100300	2019180	3
1100300	2019181	4
1100300	2019182	4
1100300	2019183	1
1100300	2019186	7
1100300	2019187	1
1100300	2019190	6
1100300	2019191	4
1100300	2019192	1
1100300	2019193	1
1100300	2019194	2
1100300	2019195	2
1100300	2019197	2
1100300	2019199	3
1100300	20191a1	1
1100300	20191a2	5
1100300	20191a4	1
1100300	20191a5	6
1100300	20191a6	2
1100300	20191a8	1
1100300	20191a9	1
1100300	20191b3	4
1100300	20191b5	4
1100300	20191b6	11
1100300	20191b7	4
1100300	20191b8	1
1100300	20191b9	4
1100300	20191c1	2
1100300	20191c2	4
1100300	20191c3	1
1100300	20191c4	1
1100300	20191c5	3
1100300	20191c6	1
1100300	20191c9	1
1100300	20191d1	1
1100300	20191d2	1
1100300	20191d3	1
1100300	20191d4	1
1100300	20191d5	1
1100300	20191d6	1
1100300	20191d7	2
1100300	2019201	1
1100300	2019202	1
1100300	2019204	1
1100300	2019205	2
1100300	2019206	2
1100300	2019209	3
1100300	2019210	2
1100300	2019212	4
1100300	2019213	1
1100300	2019214	1
1100300	2019215	1
1100300	2019216	2
1100300	2019217	1
1100300	2019221	7
1100300	2019222	3
1100300	2019223	1
1100300	2019224	6
1100300	2019225	4
1100300	2019227	2
1100300	2019228	2
1100300	2019233	1
1100300	2019235	1
1100300	2019236	1
1100300	2019237	2
1100300	2019239	3
1100300	2019241	3
1100300	2019242	2
1100300	2019245	3
1100300	2019246	2
1100300	2019247	1
1100300	2019249	1
1100300	2019251	12
1100300	2019252	2
1100300	2019257	3
1100300	2019258	1
1100300	2019259	7
1100300	2019260	1
1100300	2019261	1
1100300	2019262	2
1100300	2019263	1
1100300	2019264	3
1100300	2019265	6
1100300	2019266	2
1100300	2019267	2
1100300	2019268	2
1100300	2019269	6
1100300	2019270	4
1100300	2019271	4
1100300	2019272	2
1100300	2019273	1
1100300	2019274	1
1100300	2019276	2
1100300	2019278	1
1100300	2019279	2
1100300	2019280	1
1100300	2019281	2
1100300	2019283	1
1100300	2019284	1
1100300	2019285	5
1100300	2019286	5
1100300	2019287	4
1100300	2019288	7
1100300	2019290	2
1100300	2019291	1
1100300	2019293	2
1100300	2019294	1
1100300	2019295	2
1100300	2019296	1
1100300	2019297	1
1100300	2019298	1
1100300	2019299	2
1100300	20192a1	2
1100300	20192a2	2
1100300	20192a3	1
1100300	20192a4	1
1100300	20192a5	3
1100300	20192a6	1
1100300	20192a7	1
1100300	20192a8	2
1100300	20192a9	1
1100300	20192b1	4
1100300	20192b2	1
1100300	20192b3	2
1100300	20192b4	1
1100300	20192b5	2
1100300	20192b6	1
1100300	20192b8	1
1100300	20192b9	3
1100300	20192c1	4
1100300	20192c2	1
1100300	20192c3	1
1100300	20192c4	5
1100300	20192c5	2
1100300	20192c6	1
1100300	20192c7	2
1100400	2019202	1
1100400	2019203	1
1100400	2019205	2
1100400	2019212	1
1100400	2019213	1
1100400	2019216	2
1100400	2019222	1
1100400	2019227	1
1100400	2019234	5
1100400	2019235	1
1100400	2019236	2
1100400	2019241	4
1100400	2019245	1
1100400	2019252	1
1100400	2019255	1
1100400	2019256	2
1100400	2019257	2
1100400	2019259	1
1100400	2019260	2
1100400	2019262	1
1100400	2019263	1
1100400	2019264	1
1100400	2019267	1
1100400	2019269	1
1100400	2019270	1
1100400	2019277	1
1100400	2019279	1
1100400	2019282	1
1100400	2019284	1
1100400	2019285	2
1100400	2019289	1
1100400	2019296	1
1100400	2019297	1
1100400	2019298	1
1203301	2019111	32
1203301	2019201	60
1203302	2019111	32
1203302	2019202	55
1203303	2019111	27
1203303	2019203	62
1203304	2019111	28
1203304	2019204	70
1400100	2019134	10
1400110	2019204	16
1601101	2019101	74
1601101	2019201	81
1601102	2019101	69
1601102	2019201	85
1601105	2019201	18
1601105	2019202	15
1601105	2019203	14
1601105	2019204	13
1601111	2019101	16
1601111	2019102	17
1601111	2019103	17
1601111	2019104	15
1601112	2019101	31
1601112	2019102	35
1601112	2019103	26
1601112	2019201	57
1601112	2019202	51
1601113	2019101	2
1610041	2019101	21
1610042	2019101	22
1610042	2019102	9
1610042	2019103	9
1610042	2019104	7
1610042	2019105	3
1610042	2019201	1
1610042	2019202	4
1610042	2019203	2
1610042	2019204	2
1610044	2019101	15
1610044	2019102	2
1610044	2019103	2
1610044	2019105	2
1610044	2019201	12
1610044	2019202	6
1610044	2019203	13
1610044	2019204	4
1610044	2019205	2
1800040	2019101	96
1800040	2019201	103
1800043	2019101	36
1800043	2019201	46
1800078	2019101	29
1800078	2019201	37
1800080	2019105	2
1800080	2019110	4
1800080	2019112	1
1800080	2019210	1
1800080	2019223	1
1800081	2019105	1
1800081	2019110	3
1800081	2019118	1
1800081	2019120	1
1800081	2019125	1
1800081	2019204	2
1800081	2019205	1
1800081	2019210	2
1800081	2019212	1
1800081	2019223	1
1800082	2019201	17
1800083	2019104	2
1800083	2019110	4
1800083	2019115	2
1800083	2019116	2
1800083	2019118	4
1800083	2019122	1
1800083	2019204	5
1800083	2019208	1
1800083	2019210	2
1800083	2019212	2
1800083	2019213	2
1800083	2019215	1
1800083	2019218	2
1800083	2019219	1
1800083	2019220	2
1800083	2019223	1
1800090	2019101	16
1800090	2019201	16
1800091	2019101	40
1800093	2019101	16
1800093	2019102	6
1800093	2019103	14
1800093	2019104	13
1800093	2019105	7
1800093	2019201	2
1800093	2019202	2
1800093	2019203	4
1800093	2019204	5
1800094	2019101	8
1800094	2019102	5
1800094	2019104	8
1800094	2019105	3
1800094	2019201	18
1800094	2019202	8
1800094	2019203	11
1800094	2019204	15
1800094	2019205	5
1800100	2019101	3
1800100	2019102	4
1800100	2019201	5
1800100	2019202	15
1800100	2019203	3
1800100	2019204	43
1800101	2019101	24
1800101	2019102	4
1800101	2019201	4
1800101	2019202	7
1800101	2019203	3
1800102	2019101	3
1800102	2019201	12
1800102	2019202	3
1800102	2019203	19
1800103	2019101	23
1800103	2019102	1
1800103	2019201	1
1800103	2019202	1
1800104	2019101	3
1800104	2019201	26
1800107	2019101	58
1800108	2019101	8
1800108	2019201	13
1800111	2019101	5
1800111	2019102	27
1800111	2019201	8
1800111	2019202	9
1800112	2019101	4
1800112	2019201	28
1800113	2019101	8
1800113	2019201	3
1800114	2019101	17
1800114	2019201	4
1800115	2019101	8
1800115	2019102	12
1800115	2019103	8
1800116	2019201	16
1800116	2019202	18
1800300	2019201	36
1800314	2019101	43
1800318	2019101	6
1800318	2019201	25
2100101	2019101	45
2100101	2019102	45
2100102	2019201	40
2100102	2019202	40
2100104	2019101	32
2100104	2019201	4
2100105	2019101	3
2100105	2019201	33
2100106	2019201	61
2100108	2019201	15
2100109	2019101	3
2100114	2019101	29
2100114	2019102	30
2100115	2019101	32
2100115	2019102	32
2100116	2019201	32
2100117	2019201	6
2100117	2019202	6
2100118	2019201	18
2200003	20191T1	45
2200006	20191T1	54
2200009	20191P1	53
2200009	20191T1	51
2200018	20191P1	48
2200018	20191T1	48
2200041	20191P1	44
2200041	20191T1	44
2200083	20191T2	37
2200083	20192T2	35
2200086	20191T1	38
2200086	20192T1	41
2200087	20191T1	21
2200087	20192T1	57
2200090	20191T1	17
2200090	20192T1	15
2200093	20191P1	35
2200093	20191P2	36
2200093	20191T1	35
2200093	20191T2	36
2200094	20191T1	24
2200094	20192T1	22
2200095	20191T1	17
2200095	20192T1	10
2200096	20191T1	17
2200096	20192T1	10
2200097	20192P1	40
2200097	20192T1	40
2200098	20192T1	40
2200105	2019101	4
2200105	2019201	73
2200112	20191T1	15
2200112	20192T2	17
2200113	20191T1	15
2200113	20192T2	18
2200114	2019101	83
2200115	2019101	81
2200115	20191P1	84
2200116	20192P1	20
2200116	20192P2	18
2200116	20192T1	20
2200116	20192T2	18
2200200	20192T1	65
2200300	20191T1	52
2300012	20192OP	7
2300015	2019101	39
2300015	2019202	59
2300015	20192O1	85
2300015	20192OD	85
2300015	20192ON	59
2300016	20192O1	103
2300023	20191O1	69
2300023	20191OD	69
2300023	20192ON	60
2300024	20191OP	36
2500010	2019101	37
2500019	2019101	44
2500020	2019101	22
2500020	2019201	23
2500022	2019201	46
2500024	2019201	49
2500024	2019202	49
2500026	2019101	49
2500026	2019102	49
2500027	2019101	22
2500027	2019102	22
2500027	2019201	26
2500027	2019202	26
2500028	2019201	49
2500028	2019202	49
2500029	2019201	48
2500030	2019201	49
2500031	2019201	21
2500032	2019101	14
2700600	2019203	15
3900003	2019101	58
3900003	2019102	51
3900004	2019201	54
3900004	2019202	37
3900005	2019101	39
3900005	2019102	45
4300151	2019101	62
4300151	2019102	67
4300151	2019220	24
4300152	2019111	50
4300152	2019142	31
4300152	2019147	41
4300152	2019148	20
4300152	2019201	58
4300152	2019202	44
4300152	2019210	46
4300152	2019220	19
4300153	2019201	47
4300153	2019202	47
4300156	2019201	54
4300156	2019202	46
4300156	2019242	59
4300156	2019247	73
4300156	2019248	30
4300157	2019101	57
4300157	2019102	63
4300159	2019142	29
4300159	2019147	71
4300160	2019101	53
4300160	2019102	50
4300160	2019104	45
4300160	2019142	60
4300160	2019147	68
4300160	2019148	61
4300163	2019201	2
4300206	2019201	173
4300206	2019202	313
4300218	2019201	53
4300218	2019202	65
4300223	2019102	62
4300225	2019202	47
4300228	2019202	55
4300234	2019101	36
4300234	2019102	40
4300254	2019101	21
4300254	2019102	8
4300254	2019103	19
4300254	2019104	13
4300255	2019101	40
4300255	2019102	44
4300259	2019101	45
4300259	2019102	60
4300270	2019101	29
4300270	2019102	45
4300270	2019110	36
4300270	2019242	44
4300270	2019247	61
4300271	2019201	26
4300271	2019202	22
4300324	2019101	62
4300325	2019202	34
4300326	2019101	28
4300345	2019201	36
4300346	2019202	9
4300356	2019101	46
4300356	2019102	37
4300357	2019201	41
4300357	2019202	32
4300357	2019210	45
4300358	2019201	23
4300358	2019202	29
4300372	2019101	42
4300372	2019102	39
4300373	2019201	14
4300373	2019202	24
4300373	2019203	17
4300373	2019204	21
4300374	2019101	23
4300374	2019102	22
4300375	2019102	27
4300375	2019201	32
4300376	2019101	26
4300376	2019202	38
4300377	2019201	15
4300377	2019202	25
4300380	2019201	23
4300380	2019202	27
4300390	2019101	42
4300390	2019102	26
4300405	2019101	36
4300405	2019102	30
4300406	2019102	13
4300409	2019101	3
4300410	2019201	21
4300422	2019102	13
4300427	2019201	12
4300429	2019201	55
4300436	2019201	33
4300437	2019101	11
4300438	2019201	3
4300454	2019201	67
4300454	2019202	64
4300456	2019101	20
4300456	2019102	34
4300458	2019201	17
4300458	2019202	29
4300459	2019201	11
4300459	2019202	15
4300459	2019204	21
4300461	2019101	5
4300462	2019201	3
4300463	2019102	16
4300490	2019101	2
4300490	2019102	12
4300491	2019201	10
4300491	2019202	29
4302111	2019101	45
4302111	2019102	52
4302111	2019103	45
4302111	2019104	41
4302111	2019106	58
4302111	2019201	72
4302111	2019211	56
4302112	2019102	20
4302112	2019111	23
4302112	2019201	51
4302112	2019202	55
4302112	2019203	35
4302112	2019205	51
4302113	2019101	18
4302113	2019102	19
4302113	2019103	23
4302113	2019104	18
4302113	2019105	20
4302113	2019111	15
4302113	2019113	14
4302113	2019122	18
4302113	2019124	18
4302113	2019131	20
4302113	2019133	18
4302113	2019142	15
4302113	2019144	12
4302114	2019201	28
4302114	2019202	18
4302114	2019203	18
4302114	2019205	21
4302114	2019222	20
4302114	2019224	18
4302114	2019231	21
4302114	2019233	18
4302114	2019251	23
4302204	2019102	108
4302204	2019201	125
4302211	2019101	68
4302211	2019102	40
4302211	2019103	57
4302211	2019104	33
4302212	2019101	17
4302212	2019201	51
4302212	2019202	59
4302212	2019203	47
4302213	2019101	115
4302213	2019102	47
4302214	2019201	104
4302214	2019202	38
4302303	2019102	101
4302303	2019201	68
4302304	2019101	16
4302304	2019202	8
4302305	2019101	86
4302305	2019202	59
4302306	2019102	8
4302306	2019201	60
4302307	2019101	36
4302307	2019202	3
4302308	2019101	86
4302308	2019202	64
4302311	2019101	84
4302311	2019202	89
4302313	2019101	66
4302313	2019102	66
4302314	2019202	9
4302401	2019102	93
4302401	2019201	61
4302403	2019101	40
4302403	2019201	81
4302404	2019101	45
4302404	2019202	23
4305001	2019101	4
4305001	2019201	17
4305002	2019101	2
4305002	2019201	4
4305003	2019101	1
4305004	2019201	2
4305005	2019201	5
4305006	2019201	14
4305103	2019101	1
4305107	2019101	1
4305110	2019201	3
4305205	2019101	2
4305205	2019111	2
4305292	2019101	2
4305299	2019201	1
4305300	2019201	1
4305343	2019101	2
4305828	2019201	3
4310126	2019211	27
4310137	2019111	29
4310145	2019120	53
4310145	2019210	49
4310181	2019101	74
4310181	2019102	79
4310190	2019102	68
4310190	2019201	46
4310192	2019201	65
4310232	2019242	26
4310232	2019248	38
4310245	2019120	64
4310245	2019220	54
4310250	2019120	62
4310250	2019210	75
4310256	2019110	61
4310256	2019120	61
4323101	2019101	82
4323101	2019102	85
4323101	2019103	82
4323101	2019104	75
4323101	2019105	70
4323101	2019106	65
4323101	2019107	85
4323101	2019108	76
4323101	2019109	82
4323101	2019110	70
4323101	2019111	76
4323101	2019112	76
4323101	2019190	56
4323102	2019201	88
4323102	2019202	87
4323102	2019203	90
4323102	2019204	82
4323102	2019205	76
