coddis	codtur	matr
8021204	20171TU	81
8021205	20171TU	80
8021206	20172PA	40
8021206	20172PB	42
8021206	20172TU	82
8021208	20171PA	39
8021208	20171PB	41
8021208	20171TU	80
8021209	20172TU	81
8021212	20172TU	81
8021213	20171PU	67
8021214	20171TU	67
8021218	20172PU	2
8021219	20171PA	42
8021219	20171PB	39
8021220	20172TU	75
8021221	20172PA	42
8021221	20172PB	42
8021223	20171PU	70
8021224	20172PU	10
8031016	20171NP	33
8031016	20171NT	33
8031016	20172DP	6
8031016	20172DT	6
8031016	20172NP	3
8031016	20172NT	3
8031201	20171PA	39
8031201	20171PB	40
8031201	20171TU	78
8031204	20172PA	41
8031204	20172PB	40
8031204	20172TU	81
8031205	20172PA	41
8031205	20172PB	40
8031205	20172TU	81
8031206	20171PA	38
8031206	20171PB	41
8031206	20171TU	79
8031206	20172PA	42
8031206	20172PB	41
8031206	20172TU	83
8031207	20171PA	38
8031207	20171PB	42
8031207	20171TU	80
8031216	20171TU	81
8031217	20171TU	79
8032015	20171DP	43
8032015	20171DT	43
8032015	20172NP	25
8032015	20172NT	25
8041201	20172TU	82
8041203	20172PA	40
8041203	20172PB	42
8041203	20172TU	82
8041204	20171TU	85
8041205	20171TU	84
8041207	20172PA	38
8041207	20172PB	42
8041207	20172TU	80
8041208	20171PA	39
8041208	20171PB	35
8041208	20171TU	74
8041209	20171PA	39
8041209	20171PB	41
8041209	20171TU	80
8041210	20171PA	39
8041210	20171PB	37
8041210	20171TU	76
8041211	20172PA	40
8041211	20172PB	36
8041211	20172TU	76
8041212	20172PA	40
8041212	20172PB	37
8041214	20171PA	42
8041214	20171PB	38
8041215	20172TU	78
8041217	20172TU	69
8041219	20171PU	35
8041219	20172PU	29
8041220	20171PU	16
8041220	20172PU	20
8041222	20171PA	38
8041222	20171PB	43
8041222	20171TU	81
8051201	20172TU	82
8051202	20171PA	40
8051202	20171PB	38
8051202	20171TU	78
8051203	20172PA	44
8051203	20172PB	44
8051203	20172TU	88
8051204	20172PA	39
8051204	20172PB	41
8051204	20172TU	80
8051205	20172TU	80
8051206	20172PA	38
8051206	20172PB	37
8051206	20172TU	75
8051207	20171PU	80
8051208	20171PA	44
8051208	20171PB	40
8051208	20171TU	84
8051209	20171PA	42
8051209	20171PB	39
8051209	20171TU	81
8051210	20172PA	44
8051210	20172PB	39
8051210	20172TU	83
8051211	20172PA	37
8051211	20172PB	44
8051212	20172TU	78
8051214	20171PU	61
8051215	201724A	42
8051215	201724B	40
8051215	201725A	30
8051215	201725B	36
8051215	20172T4	82
8051215	20172T5	66
8051217	20171PU	1
8051217	20171TU	1
8051218	20171PU	7
8051218	20172PU	19
8051219	20171PA	38
8051219	20171PB	43
8051219	20171TU	81
8051220	20171PU	64
8051221	20172TU	64
8051222	20171PU	3
8061201	20172PU	82
8061201	20172TU	82
8061202	20172TU	82
8061203	20172TU	84
8061206	20171PU	75
8061206	20171TU	75
8061208	20172PU	71
8061208	20172TU	71
8061211	20171TU	66
8061212	20171PU	9
8061214	20171PU	10
8061214	20171TU	10
8061215	20171PA	38
8061215	20171PB	38
8061215	20171TU	76
8061216	20172PA	45
8061216	20172PB	40
8061216	20172TU	85
8061217	20171PU	10
8061217	20171TU	10
8800008	20172T1	27
8800008	20172T2	25
8800009	20172T1	27
8800010	20172T1	8
8800011	20172T1	3
8800012	20172T1	2
8901201	2017111	51
8901201	2017112	47
8902201	2017212	97
8904001	201711A	2
8904001	201721A	9
8905001	2017111	50
8905001	2017112	58
8906001	2017211	46
8906001	2017212	49
9700100	2017101	8
9700100	2017201	3
9700100	2017202	28
9700101	2017101	11
9700101	2017201	30
ACA0115	2017134	35
ACA0115	2017135	35
ACA0220	2017134	38
ACA0221	2017234	25
ACA0221	2017235	25
ACA0223	2017134	13
ACA0223	2017135	15
ACA0225	2017134	30
ACA0226	2017134	4
ACA0226	2017135	4
ACA0245	2017134	15
ACA0321	2017234	1
ACA0321	2017235	1
ACA0324	2017234	17
ACA0324	2017235	17
ACA0326	2017134	13
ACA0326	2017135	13
ACA0330	2017134	6
ACA0336	2017134	5
ACA0336	2017135	5
ACA0339	2017215	6
ACA0339	2017234	6
ACA0410	2017134	21
ACA0410	2017135	21
ACA0412	2017134	9
ACA0412	2017135	9
ACA0413	2017234	6
ACA0413	2017235	6
ACA0415	2017234	36
ACA0415	2017235	36
ACA0420	2017234	2
ACA0420	2017235	2
ACA0429	2017234	5
ACA0429	2017235	5
ACA0430	2017234	17
ACA0430	2017235	17
ACA0446	2017134	4
ACA0446	2017135	4
ACA0510	2017134	8
ACA0520	2017234	7
ACA0522	2017134	3
ACA0522	2017135	3
ACA0523	2017234	3
ACA0523	2017235	3
ACA0524	2017134	6
ACA0524	2017135	6
ACA0537	2017134	9
ACA0538	2017234	8
ACA0538	2017235	8
ACA0539	2017134	5
ACH0021	2017112	63
ACH0021	2017113	54
ACH0021	2017114	56
ACH0021	2017122	66
ACH0021	2017123	69
ACH0021	2017124	51
ACH0021	2017132	52
ACH0021	2017133	64
ACH0021	2017134	59
ACH0021	2017142	64
ACH0021	2017143	56
ACH0021	2017144	59
ACH0021	2017152	70
ACH0021	2017154	57
ACH0021	2017162	63
ACH0021	2017164	68
ACH0021	2017174	63
ACH0021	2017202	55
ACH0021	2017203	62
ACH0041	2017112	58
ACH0041	2017113	57
ACH0041	2017114	60
ACH0041	2017122	59
ACH0041	2017123	52
ACH0041	2017124	56
ACH0041	2017132	60
ACH0041	2017133	57
ACH0041	2017134	55
ACH0041	2017142	65
ACH0041	2017143	57
ACH0041	2017144	55
ACH0041	2017152	56
ACH0041	2017154	57
ACH0041	2017162	58
ACH0041	2017164	56
ACH0041	2017174	50
ACH0042	2017212	56
ACH0042	2017213	54
ACH0042	2017214	48
ACH0042	2017222	54
ACH0042	2017223	50
ACH0042	2017224	49
ACH0042	2017232	37
ACH0042	2017233	33
ACH0042	2017234	52
ACH0042	2017242	61
ACH0042	2017243	54
ACH0042	2017244	42
ACH0042	2017252	43
ACH0042	2017254	52
ACH0042	2017262	43
ACH0042	2017274	50
ACH0051	2017112	51
ACH0051	2017113	60
ACH0051	2017114	60
ACH0051	2017122	64
ACH0051	2017123	56
ACH0051	2017124	59
ACH0051	2017132	61
ACH0051	2017133	49
ACH0051	2017134	64
ACH0051	2017144	59
ACH0052	2017213	55
ACH0052	2017214	55
ACH0052	2017222	68
ACH0052	2017223	54
ACH0052	2017232	63
ACH0052	2017233	50
ACH0052	2017234	65
ACH0052	2017244	55
ACH0101	2017112	63
ACH0101	2017122	61
ACH0101	2017134	62
ACH0101	2017142	49
ACH0101	2017152	44
ACH0101	2017164	46
ACH0102	2017224	32
ACH0102	2017232	20
ACH0102	2017262	29
ACH0111	2017113	65
ACH0111	2017114	61
ACH0111	2017133	65
ACH0111	2017154	55
ACH0112	2017214	64
ACH0112	2017222	89
ACH0112	2017233	60
ACH0112	2017243	95
ACH0112	2017244	80
ACH0112	2017254	44
ACH0121	2017132	66
ACH0121	2017144	60
ACH0121	2017162	69
ACH0122	2017212	63
ACH0122	2017223	55
ACH0122	2017242	63
ACH0122	2017264	43
ACH0131	2017123	54
ACH0131	2017124	57
ACH0131	2017143	25
ACH0131	2017174	24
ACH0132	2017213	17
ACH0132	2017234	37
ACH0132	2017252	26
ACH0132	2017274	19
ACH0141	2017112	44
ACH0141	2017114	39
ACH0141	2017123	51
ACH0141	2017133	50
ACH0141	2017134	37
ACH0141	2017142	60
ACH0141	2017143	40
ACH0141	2017164	59
ACH0142	2017243	43
ACH0142	2017244	58
ACH0151	2017122	69
ACH0151	2017124	63
ACH0151	2017152	63
ACH0151	2017154	68
ACH0152	2017212	61
ACH0152	2017213	72
ACH0152	2017214	53
ACH0152	2017222	71
ACH0152	2017223	52
ACH0152	2017224	29
ACH0152	2017232	46
ACH0152	2017233	64
ACH0152	2017234	55
ACH0152	2017242	48
ACH0152	2017252	16
ACH0152	2017254	58
ACH0152	2017262	41
ACH0152	2017264	38
ACH0161	2017113	64
ACH0161	2017132	30
ACH0161	2017144	42
ACH0161	2017162	36
ACH0161	2017174	48
ACH0162	2017212	25
ACH0162	2017213	37
ACH0162	2017214	42
ACH0162	2017223	23
ACH0162	2017233	39
ACH0162	2017234	40
ACH0162	2017244	41
ACH0162	2017254	25
ACH0162	2017262	55
ACH0162	2017274	42
ACH0172	2017222	47
ACH0172	2017224	38
ACH0172	2017242	31
ACH0182	2017232	74
ACH0192	2017243	67
ACH0192	2017252	63
ACH0192	2017264	66
ACH0501	2017102	59
ACH0502	2017203	61
ACH0504	2017103	40
ACH0505	2017203	48
ACH0506	2017103	37
ACH0507	2017203	43
ACH0508	2017203	39
ACH0511	2017103	64
ACH0512	2017102	46
ACH0514	2017203	43
ACH0515	2017103	21
ACH0516	2017203	52
ACH0517	2017103	39
ACH0518	2017203	62
ACH0522	2017103	4
ACH0522	2017202	1
ACH0523	2017103	63
ACH0524	2017203	45
ACH0525	2017103	46
ACH0526	2017203	46
ACH0527	2017203	34
ACH0528	2017103	28
ACH0535	2017102	49
ACH0536	2017202	25
ACH0543	2017103	47
ACH0544	2017203	38
ACH0555	2017203	46
ACH0556	2017102	10
ACH0558	2017202	24
ACH0563	2017203	67
ACH0564	2017202	23
ACH0565	2017202	57
ACH0567	2017203	24
ACH0568	2017203	47
ACH0574	2017203	43
ACH0575	2017103	24
ACH0576	2017203	20
ACH0577	2017103	45
ACH0578	2017103	12
ACH0583	2017102	39
ACH0585	2017103	37
ACH0586	2017203	8
ACH0587	2017103	19
ACH0593	2017103	50
ACH0596	2017203	18
ACH0597	2017102	30
ACH0598	2017203	11
ACH0603	2017102	56
ACH0605	2017103	36
ACH0606	2017202	32
ACH0607	2017102	40
ACH0608	2017202	45
ACH0615	2017103	62
ACH0616	2017202	34
ACH0617	2017102	20
ACH0625	2017102	40
ACH0626	2017202	36
ACH0635	2017102	28
ACH0635	2017112	29
ACH0655	2017102	1
ACH1001	2017102	64
ACH1001	2017104	55
ACH1002	2017102	66
ACH1002	2017104	54
ACH1004	2017102	40
ACH1004	2017103	39
ACH1004	2017104	48
ACH1005	2017202	49
ACH1005	2017204	49
ACH1006	2017202	48
ACH1006	2017204	67
ACH1007	2017102	27
ACH1007	2017104	37
ACH1012	2017202	63
ACH1012	2017204	48
ACH1012	20172A1	33
ACH1012	20172A2	30
ACH1012	20172B1	34
ACH1012	20172B2	15
ACH1014	2017202	65
ACH1014	2017204	55
ACH1015	2017202	52
ACH1015	2017204	51
ACH1016	2017102	43
ACH1016	2017104	34
ACH1021	2017102	65
ACH1021	2017104	60
ACH1023	2017102	64
ACH1023	2017103	52
ACH1023	2017104	64
ACH1024	2017202	31
ACH1024	2017204	33
ACH1025	2017202	32
ACH1025	2017204	37
ACH1026	2017202	29
ACH1026	2017204	37
ACH1027	2017102	31
ACH1027	2017104	42
ACH1033	2017102	43
ACH1033	2017104	57
ACH1034	2017202	44
ACH1034	2017204	42
ACH1036	2017102	41
ACH1036	2017104	39
ACH1037	2017102	56
ACH1037	2017104	68
ACH1041	2017102	69
ACH1041	2017104	56
ACH1043	2017202	63
ACH1043	2017204	66
ACH1044	2017202	55
ACH1044	2017204	56
ACH1046	2017202	52
ACH1046	2017204	58
ACH1047	2017102	43
ACH1047	2017104	60
ACH1053	2017102	47
ACH1053	2017104	51
ACH1054	2017102	46
ACH1054	2017104	35
ACH1055	2017202	36
ACH1055	2017204	54
ACH1056	2017102	48
ACH1056	2017104	66
ACH1057	2017102	41
ACH1057	2017104	46
ACH1063	2017102	42
ACH1063	2017104	56
ACH1064	2017202	48
ACH1064	2017204	59
ACH1066	2017202	40
ACH1066	2017204	43
ACH1067	2017102	61
ACH1067	2017104	46
ACH1074	2017202	45
ACH1074	2017204	57
ACH1075	2017102	55
ACH1075	2017104	58
ACH1077	2017102	37
ACH1077	2017104	43
ACH1083	2017102	71
ACH1083	2017104	55
ACH1084	2017202	42
ACH1084	2017204	61
ACH1085	2017202	39
ACH1085	2017204	63
ACH1086	2017102	68
ACH1086	2017104	42
ACH1087	2017103	52
ACH1087	2017203	37
ACH1088	2017103	36
ACH1088	2017203	48
ACH1094	2017202	35
ACH1094	2017204	43
ACH1096	2017102	57
ACH1096	2017104	50
ACH1097	2017202	54
ACH1097	2017204	67
ACH1103	2017102	49
ACH1103	2017104	40
ACH1106	2017102	49
ACH1106	2017104	56
ACH1113	2017102	44
ACH1113	2017104	47
ACH1117	2017102	65
ACH1117	2017104	45
ACH1137	2017104	14
ACH1137	2017202	65
ACH1137	2017204	60
ACH1157	2017102	8
ACH1197	2017202	22
ACH1197	2017204	19
ACH1501	2017103	60
ACH1501	2017104	63
ACH1502	2017203	53
ACH1502	2017204	56
ACH1504	2017203	37
ACH1504	2017204	63
ACH1505	2017103	39
ACH1505	2017104	64
ACH1506	2017203	39
ACH1506	2017204	63
ACH1511	2017103	59
ACH1511	2017104	59
ACH1512	2017203	56
ACH1512	2017204	59
ACH1514	2017203	42
ACH1514	2017204	53
ACH1517	2017203	41
ACH1517	2017204	59
ACH1518	2017103	32
ACH1518	2017104	54
ACH1521	2017103	61
ACH1521	2017104	58
ACH1523	2017103	45
ACH1523	2017104	62
ACH1524	2017203	38
ACH1524	2017204	57
ACH1525	2017103	55
ACH1525	2017104	69
ACH1532	2017203	54
ACH1532	2017204	59
ACH1533	2017103	63
ACH1533	2017104	60
ACH1534	2017203	27
ACH1534	2017204	34
ACH1535	2017203	35
ACH1535	2017204	53
ACH1536	2017203	33
ACH1536	2017204	41
ACH1537	2017103	28
ACH1537	2017104	50
ACH1538	2017103	30
ACH1538	2017104	45
ACH1542	2017203	59
ACH1542	2017204	55
ACH1543	2017103	46
ACH1543	2017104	67
ACH1545	2017103	38
ACH1545	2017104	57
ACH1553	2017103	54
ACH1553	2017104	69
ACH1554	2017203	16
ACH1554	2017204	27
ACH1554	2017213	25
ACH1554	2017214	30
ACH1558	2017103	22
ACH1558	2017104	47
ACH1558	2017203	51
ACH1558	2017204	64
ACH1563	2017103	39
ACH1563	2017104	57
ACH1564	2017203	38
ACH1564	2017204	59
ACH1565	2017103	42
ACH1565	2017104	63
ACH1567	2017103	30
ACH1567	2017104	50
ACH1568	2017203	55
ACH1568	2017204	73
ACH1573	2017103	31
ACH1573	2017104	41
ACH1574	2017203	17
ACH1574	2017204	33
ACH1583	2017103	22
ACH1583	2017104	33
ACH1586	2017202	33
ACH1586	2017204	37
ACH1587	2017103	36
ACH1587	2017104	52
ACH1587	2017203	3
ACH1587	2017204	15
ACH1603	2017103	39
ACH1603	2017104	53
ACH1606	2017202	12
ACH1607	2017103	9
ACH1607	2017104	28
ACH1618	2017204	29
ACH1637	2017203	21
ACH1638	2017204	38
ACH1648	2017103	3
ACH1648	2017104	30
ACH1678	2017203	22
ACH1678	2017204	25
ACH1688	2017203	16
ACH2001	2017102	56
ACH2001	2017103	28
ACH2001	2017104	57
ACH2001	2017194	66
ACH2002	2017202	57
ACH2002	2017203	38
ACH2002	2017204	73
ACH2002	2017294	62
ACH2003	2017102	41
ACH2003	2017104	54
ACH2003	2017194	49
ACH2004	2017202	51
ACH2004	2017204	52
ACH2004	2017294	55
ACH2005	2017102	24
ACH2005	2017104	48
ACH2005	2017194	64
ACH2006	2017202	32
ACH2006	2017204	63
ACH2006	2017294	59
ACH2008	2017202	31
ACH2008	2017204	52
ACH2011	2017102	57
ACH2011	2017103	12
ACH2011	2017104	63
ACH2011	2017194	61
ACH2012	2017103	47
ACH2012	2017202	36
ACH2012	2017204	66
ACH2012	2017294	59
ACH2013	2017103	65
ACH2013	2017202	67
ACH2013	2017204	67
ACH2013	2017294	65
ACH2014	2017102	61
ACH2014	2017104	59
ACH2014	2017194	61
ACH2016	2017102	57
ACH2016	2017104	33
ACH2016	2017194	28
ACH2017	2017102	37
ACH2017	2017104	68
ACH2017	2017202	16
ACH2017	2017204	7
ACH2017	2017294	5
ACH2018	2017102	9
ACH2018	2017104	26
ACH2018	2017202	49
ACH2018	2017204	25
ACH2018	2017294	17
ACH2023	2017202	57
ACH2023	2017203	45
ACH2023	2017204	62
ACH2023	2017294	55
ACH2024	2017102	59
ACH2024	2017104	75
ACH2024	2017194	67
ACH2024	2017203	21
ACH2025	2017102	38
ACH2025	2017104	67
ACH2025	2017194	68
ACH2026	2017202	41
ACH2026	2017204	52
ACH2026	2017294	51
ACH2027	2017202	35
ACH2027	2017204	43
ACH2027	2017294	21
ACH2033	2017103	53
ACH2033	2017202	58
ACH2033	2017204	53
ACH2033	2017294	48
ACH2034	2017102	64
ACH2034	2017104	62
ACH2034	2017194	65
ACH2035	2017102	57
ACH2035	2017104	49
ACH2035	2017194	47
ACH2036	2017202	54
ACH2036	2017204	59
ACH2036	2017294	75
ACH2043	2017202	71
ACH2043	2017204	59
ACH2043	2017294	54
ACH2044	2017202	27
ACH2044	2017204	43
ACH2044	2017294	43
ACH2047	2017102	69
ACH2047	2017104	67
ACH2047	2017194	46
ACH2053	2017102	67
ACH2053	2017104	61
ACH2053	2017194	62
ACH2053	2017203	33
ACH2055	2017202	68
ACH2055	2017204	62
ACH2055	2017294	71
ACH2066	2017204	9
ACH2076	2017202	20
ACH2076	2017204	34
ACH2077	2017104	71
ACH2077	2017203	58
ACH2078	2017202	26
ACH2078	2017204	47
ACH2086	2017203	11
ACH2098	2017102	69
ACH2107	2017103	62
ACH2108	2017203	11
ACH2117	2017104	52
ACH2127	2017102	29
ACH2127	2017104	62
ACH2138	2017203	11
ACH2147	2017102	33
ACH2147	2017104	75
ACH2157	2017204	28
ACH2511	2017102	67
ACH2512	2017202	63
ACH2513	2017102	50
ACH2513	20171A1	30
ACH2513	20171A2	20
ACH2515	2017202	39
ACH2515	20172A1	22
ACH2515	20172A2	17
ACH2516	2017103	1
ACH2516	2017202	37
ACH2516	20172A1	23
ACH2516	20172A2	14
ACH2517	2017202	40
ACH2521	2017102	68
ACH2523	2017102	55
ACH2523	20171A1	34
ACH2523	20171A2	22
ACH2524	2017202	52
ACH2524	20172A1	27
ACH2524	20172A2	25
ACH2525	20171A1	14
ACH2525	20171A2	23
ACH2531	2017102	75
ACH2532	2017102	56
ACH2532	20171A1	34
ACH2532	20171A2	24
ACH2533	2017102	53
ACH2534	2017102	58
ACH2538	2017202	5
ACH2541	2017102	68
ACH2542	2017202	63
ACH2544	2017202	53
ACH2544	20172A1	31
ACH2544	20172A2	22
ACH2545	2017102	45
ACH2545	20171A1	26
ACH2545	20171A2	19
ACH2547	2017202	38
ACH2548	2017103	32
ACH2548	2017203	15
ACH2552	2017202	64
ACH2554	2017102	56
ACH2555	2017202	49
ACH2557	2017202	55
ACH2564	20172A1	32
ACH2564	20172A2	27
ACH2568	2017102	4
ACH2568	2017202	40
ACH2576	2017102	45
ACH2576	2017202	48
ACH2583	20172A1	27
ACH2583	20172A2	22
ACH2585	2017102	48
ACH2595	2017102	41
ACH2595	20171A1	19
ACH2595	20171A2	22
ACH2598	2017102	1
ACH2598	2017202	39
ACH2605	2017202	13
ACH2607	2017102	17
ACH2618	2017202	10
ACH2633	2017102	24
ACH2633	2017112	23
ACH2637	2017202	39
ACH2647	2017102	42
ACH2647	2017202	5
ACH2648	2017202	37
ACH2655	2017202	16
ACH2655	2017203	32
ACH2656	2017202	44
ACH2657	2017202	7
ACH2667	2017102	43
ACH2668	2017102	20
ACH2697	2017103	9
ACH2717	2017202	39
ACH2718	2017102	19
ACH2727	2017103	18
ACH2737	2017103	24
ACH2747	2017103	9
ACH2748	2017202	5
ACH2758	2017202	52
ACH2768	2017203	10
ACH2787	2017102	25
ACH2788	2017103	4
ACH2788	2017203	7
ACH2807	2017102	45
ACH2817	2017202	46
ACH2827	2017103	31
ACH2837	2017202	22
ACH3001	2017103	50
ACH3002	2017103	35
ACH3003	2017203	33
ACH3004	2017103	30
ACH3005	2017103	32
ACH3006	2017203	33
ACH3007	2017203	31
ACH3011	2017103	49
ACH3013	2017203	29
ACH3014	2017103	33
ACH3016	2017203	32
ACH3017	2017103	33
ACH3022	2017103	50
ACH3023	2017103	32
ACH3024	2017203	30
ACH3026	2017103	32
ACH3027	2017103	41
ACH3032	2017203	47
ACH3033	2017103	34
ACH3036	2017103	32
ACH3037	2017203	32
ACH3038	2017203	33
ACH3043	2017203	44
ACH3046	2017203	34
ACH3047	2017203	46
ACH3048	2017203	36
ACH3053	2017102	7
ACH3053	2017103	22
ACH3053	2017202	2
ACH3054	2017102	1
ACH3054	2017202	8
ACH3054	2017203	21
ACH3055	2017102	15
ACH3055	2017103	19
ACH3056	2017202	12
ACH3056	2017203	22
ACH3057	2017102	9
ACH3057	2017103	22
ACH3058	2017102	3
ACH3058	2017103	5
ACH3058	2017202	3
ACH3058	2017203	21
ACH3065	2017203	50
ACH3066	2017203	30
ACH3067	2017103	33
ACH3067	2017203	2
ACH3068	2017103	11
ACH3068	2017203	37
ACH3075	2017103	38
ACH3085	2017103	28
ACH3086	2017202	13
ACH3088	2017203	29
ACH3094	2017103	41
ACH3095	2017203	64
ACH3098	2017203	36
ACH3104	2017103	29
ACH3105	2017103	33
ACH3106	2017104	34
ACH3107	2017102	32
ACH3108	2017203	47
ACH3113	2017203	41
ACH3116	2017103	38
ACH3125	2017103	32
ACH3127	2017202	16
ACH3136	2017202	34
ACH3137	2017202	4
ACH3504	2017202	49
ACH3504	2017204	59
ACH3505	2017202	27
ACH3506	2017102	58
ACH3506	2017104	61
ACH3507	2017102	50
ACH3507	2017104	59
ACH3508	2017202	34
ACH3508	2017204	50
ACH3511	2017202	69
ACH3511	2017204	73
ACH3513	2017102	65
ACH3513	2017104	56
ACH3514	2017202	52
ACH3514	2017204	64
ACH3515	2017102	57
ACH3515	2017104	60
ACH3521	2017102	54
ACH3521	2017104	57
ACH3524	2017202	42
ACH3524	2017204	42
ACH3526	2017102	48
ACH3526	2017104	42
ACH3531	2017202	64
ACH3531	2017204	61
ACH3533	2017102	50
ACH3533	2017104	51
ACH3534	2017202	48
ACH3534	2017204	50
ACH3535	2017202	46
ACH3535	2017204	56
ACH3537	2017102	54
ACH3537	2017104	39
ACH3537	2017202	23
ACH3537	2017204	24
ACH3538	2017102	24
ACH3538	2017104	28
ACH3538	2017202	36
ACH3538	2017204	47
ACH3541	2017202	60
ACH3541	2017204	54
ACH3545	2017102	54
ACH3545	2017104	57
ACH3546	2017202	52
ACH3546	2017204	34
ACH3551	2017102	68
ACH3551	2017104	69
ACH3553	2017202	53
ACH3553	2017204	60
ACH3554	2017202	44
ACH3554	2017204	65
ACH3555	2017202	61
ACH3555	2017204	59
ACH3561	2017102	63
ACH3561	2017104	54
ACH3563	2017202	30
ACH3563	2017204	46
ACH3564	2017102	42
ACH3564	2017104	49
ACH3574	2017102	62
ACH3574	2017104	57
ACH3575	2017202	56
ACH3575	2017204	42
ACH3584	2017102	51
ACH3584	2017104	63
ACH3593	2017102	76
ACH3593	2017104	57
ACH3595	2017202	57
ACH3595	2017204	65
ACH3596	2017102	63
ACH3596	2017104	53
ACH3603	2017102	57
ACH3603	2017104	59
ACH3605	2017202	42
ACH3605	2017204	60
ACH3607	2017102	30
ACH3607	2017104	37
ACH3607	2017202	22
ACH3607	2017204	21
ACH3615	2017102	63
ACH3615	2017104	63
ACH3628	2017202	8
ACH3628	2017204	17
ACH3638	2017204	18
ACH3657	2017102	10
ACH3667	2017202	48
ACH3667	2017204	69
ACH3676	2017202	28
ACH3678	2017104	16
ACH3707	2017102	23
ACH3707	2017203	41
ACH3708	2017202	5
ACH3708	2017204	6
ACH3716	2017104	30
ACH3716	2017202	52
ACH3717	2017204	32
ACH3718	2017102	17
ACH3726	2017202	6
ACH3726	2017204	15
ACH3728	2017203	18
ACH3738	2017102	60
ACH3748	2017102	29
ACH3758	2017202	16
ACH3758	2017204	24
ACH3768	2017202	17
ACH3777	2017204	1
ACH3778	2017104	64
ACH3788	2017204	15
ACH3796	2017202	9
ACH3797	2017104	37
ACH3798	2017102	53
ACH3798	2017104	61
ACH3816	2017204	31
ACH3826	2017202	56
ACH3826	2017204	60
ACH3836	2017104	22
ACH3836	2017202	4
ACH3846	2017102	47
ACH4004	2017202	20
ACH4004	2017204	16
ACH4005	2017102	14
ACH4005	2017104	9
ACH4006	2017202	23
ACH4006	2017204	24
ACH4007	2017202	18
ACH4007	2017204	10
ACH4008	2017202	24
ACH4008	2017204	11
ACH4011	2017102	58
ACH4011	2017104	59
ACH4012	2017202	49
ACH4012	2017204	52
ACH4013	2017102	19
ACH4013	2017104	26
ACH4014	2017202	19
ACH4014	2017204	19
ACH4015	2017102	8
ACH4015	2017104	16
ACH4016	2017102	12
ACH4016	2017104	11
ACH4017	2017202	8
ACH4017	2017204	15
ACH4021	2017102	66
ACH4021	2017104	66
ACH4025	2017102	25
ACH4025	2017104	28
ACH4026	2017202	8
ACH4026	2017204	14
ACH4027	2017102	10
ACH4027	2017104	9
ACH4028	2017202	18
ACH4028	2017204	18
ACH4032	2017202	34
ACH4032	2017204	32
ACH4033	2017202	27
ACH4033	2017204	28
ACH4034	2017202	20
ACH4034	2017204	32
ACH4036	2017102	17
ACH4036	2017104	19
ACH4038	2017102	15
ACH4038	2017104	8
ACH4043	2017102	27
ACH4043	2017104	32
ACH4044	2017202	21
ACH4044	2017204	31
ACH4045	2017102	14
ACH4045	2017104	8
ACH4046	2017202	9
ACH4046	2017204	9
ACH4047	2017102	10
ACH4047	2017104	16
ACH4053	2017102	22
ACH4053	2017104	16
ACH4063	2017102	28
ACH4063	2017104	24
ACH4064	2017202	21
ACH4064	2017204	27
ACH4067	2017202	16
ACH4067	2017204	6
ACH4068	2017102	10
ACH4068	2017104	16
ACH4073	2017102	12
ACH4073	2017104	8
ACH4074	2017203	18
ACH4083	2017202	8
ACH4083	2017204	9
ACH4085	2017102	25
ACH4085	2017104	17
ACH4093	2017102	32
ACH4093	2017104	26
ACH4095	2017102	19
ACH4095	2017104	23
ACH4096	2017202	13
ACH4096	2017204	26
ACH4097	2017103	16
ACH4106	2017202	16
ACH4106	2017204	9
ACH4116	2017202	14
ACH4116	2017204	26
ACH4126	2017202	16
ACH4126	2017204	11
ACH4127	2017102	13
ACH4127	2017104	12
ACH4128	2017202	11
ACH4128	2017204	9
ACH4136	2017203	17
ACH4146	2017203	32
ACH4501	2017102	64
ACH4501	2017103	20
ACH4501	2017104	60
ACH4502	2017102	64
ACH4502	2017104	70
ACH4503	2017102	47
ACH4503	2017104	54
ACH4505	2017202	62
ACH4505	2017204	67
ACH4506	2017202	55
ACH4506	2017204	63
ACH4508	2017202	33
ACH4508	2017204	61
ACH4511	2017202	64
ACH4511	2017204	60
ACH4512	2017102	68
ACH4512	2017104	64
ACH4513	2017202	27
ACH4513	2017203	59
ACH4513	2017204	71
ACH4514	2017102	7
ACH4514	2017103	47
ACH4514	2017104	51
ACH4514	2017112	26
ACH4515	2017202	50
ACH4515	2017204	76
ACH4516	2017102	54
ACH4516	2017104	66
ACH4521	2017102	65
ACH4521	2017104	65
ACH4521	2017203	62
ACH4522	2017202	68
ACH4522	2017204	66
ACH4525	2017102	54
ACH4525	2017104	54
ACH4526	2017202	51
ACH4526	2017204	67
ACH4527	2017202	19
ACH4527	2017204	41
ACH4528	2017102	50
ACH4528	2017104	35
ACH4532	2017202	66
ACH4532	2017204	62
ACH4535	2017103	56
ACH4535	2017202	63
ACH4535	2017204	75
ACH4536	2017102	47
ACH4536	2017104	65
ACH4538	2017202	45
ACH4538	2017204	62
ACH4542	2017202	64
ACH4542	2017204	61
ACH4543	2017202	52
ACH4543	2017204	49
ACH4545	2017102	49
ACH4545	2017104	56
ACH4546	2017202	48
ACH4546	2017204	43
ACH4547	2017212	22
ACH4548	2017202	42
ACH4548	2017204	63
ACH4553	2017102	59
ACH4553	2017104	58
ACH4556	2017102	35
