coddis	codtur	matr
0110502	2018103	1
0110502	2018104	1
0110603	2018101	1
0110603	2018102	1
0110603	2018103	1
0110603	2018104	1
0110603	2018201	1
0110603	2018202	1
0110606	2018201	1
0110612	2018201	61
0110660	2018101	1
0110660	2018102	1
0110660	2018103	1
0110660	2018201	2
0110660	2018202	2
0110660	2018203	1
0110660	2018204	1
0110660	2018205	1
0110660	2018206	1
0110660	2018207	1
0110660	2018208	1
0110660	2018209	1
0110670	2018101	1
0110670	2018102	1
0110670	2018103	1
0110670	2018104	2
0110670	2018105	1
0110670	2018106	1
0110670	2018201	1
0110670	2018202	1
0110680	2018101	1
0110680	2018201	1
0110710	2018101	1
0110710	2018102	1
0110710	2018201	2
0110710	2018202	1
0111000	2018101	1
0111000	2018102	1
0111000	2018103	1
0111000	2018104	1
0111000	2018105	1
0111000	2018106	3
0111000	2018107	2
0111000	2018108	3
0111000	2018109	1
0111000	2018110	3
0111000	2018111	1
0111000	2018112	1
0111000	2018113	1
0111000	2018114	1
0111000	2018115	2
0111000	2018116	1
0111000	2018117	1
0111000	2018118	1
0111000	2018119	1
0111000	2018120	1
0111000	2018121	2
0111000	2018122	1
0111000	2018123	1
0111000	2018124	2
0111000	2018125	1
0111000	2018126	1
0111000	2018127	1
0111000	2018128	2
0111000	2018129	1
0111000	2018130	1
0111000	2018131	1
0111000	2018132	1
0111000	2018133	1
0111000	2018201	5
0111000	2018203	1
0111000	2018204	3
0111000	2018205	1
0111000	2018206	1
0111000	2018207	1
0111000	2018208	4
0111000	2018209	1
0111000	2018210	1
0111000	2018211	4
0111000	2018213	1
0111000	2018214	2
0111000	2018215	1
0111000	2018216	1
0111000	2018217	1
0111000	2018218	2
0111000	2018219	1
0111000	2018220	2
0111000	2018221	6
0111000	2018222	1
0111000	2018223	1
0111000	2018224	2
0111000	2018226	2
0111000	2018227	1
0111000	2018228	1
0111000	2018229	1
0111000	2018230	1
0111000	2018231	1
0111000	2018232	1
0111000	2018233	4
0111000	2018235	1
0111000	2018236	1
0111000	2018237	1
0111000	2018238	1
0111000	2018239	7
0111000	2018240	1
0111000	2018241	1
0111000	2018242	1
0111000	2018243	1
0111000	2018244	6
0111000	2018245	5
0111000	2018246	10
0111000	2018247	1
0111000	2018248	2
0111000	2018249	6
0111000	2018250	2
0111000	2018251	1
0111000	2018252	1
0111000	2018254	2
0111000	2018255	1
0111000	2018256	1
0111000	2018257	1
0111000	2018258	1
0111000	2018259	3
0111000	2018260	1
0111000	2018261	1
0111000	2018262	1
0111000	2018263	1
0111000	2018264	2
0111000	2018265	1
0111000	2018266	1
0111000	2018267	1
0111000	2018268	2
0111000	2018269	1
0111100	2018101	1
0111100	2018104	1
0111100	2018107	4
0111100	2018109	2
0111100	2018110	2
0111100	2018112	9
0111100	2018113	2
0111100	2018114	2
0111100	2018115	1
0111100	2018116	2
0111100	2018117	1
0111100	2018205	1
0111100	2018209	1
0111100	2018213	1
0112000	2018101	1
0112000	2018102	1
0112000	2018103	1
0112000	2018104	1
0112000	2018105	1
0112000	2018106	1
0112000	2018201	1
0112000	2018202	1
0112000	2018203	1
0112000	2018204	2
0112000	2018205	1
0112000	2018206	2
0112000	2018207	1
0112000	2018208	1
0112000	2018209	1
0112000	2018210	1
0112000	2018211	2
0112000	2018213	1
0112000	2018214	2
0112000	2018216	1
0112000	2018218	1
0112100	2018108	1
0112100	2018112	2
0112100	2018201	1
0112100	2018204	1
0112100	2018206	2
0112100	2018209	2
0112100	2018211	3
0112100	2018212	1
0112100	2018213	3
0112100	2018214	1
0112100	2018215	1
0112100	2018216	1
0112100	2018217	2
0112100	2018218	2
0112100	2018219	1
0200104	2018160	35
0200104	2018260	457
0200110	2018170	39
0200112	20182DI	113
0200112	20182NO	115
0300001	2018101	74
0300002	2018101	7
0300002	2018201	78
0303200	2018101	73
0303200	2018102	73
0303200	2018103	74
0303200	2018104	88
0303200	2018105	85
0303200	2018106	56
0303200	2018107	78
0303200	2018108	96
0303200	2018109	72
0303200	2018110	67
0303200	2018111	68
0303200	2018112	82
0303200	2018113	72
0303200	2018190	22
0303200	2018250	148
0303212	2018101	25
0303410	2018101	69
0303411	2018101	7
0303412	2018101	7
0303420	2018101	37
0303541	2018150	24
0303542	2018150	13
0303543	2018150	9
0303544	2018250	18
0303545	2018250	9
0303545	2018251	4
0303546	2018250	6
0303546	2018252	6
0303602	2018101	14
0303602	2018102	4
0305000	2018101	4
0305000	2018201	12
0313101	2018101	51
0313101	2018102	26
0313101	2018103	36
0313101	2018104	29
0313102	2018201	46
0313102	2018202	43
0313102	2018203	41
0313102	2018204	41
0313102	2018205	22
0313102	2018206	5
0313311	2018101	39
0313311	2018201	14
0313312	2018101	29
0313312	2018201	13
0313401	2018101	28
0313401	2018102	21
0313401	2018103	8
0313401	2018201	24
0313401	2018202	25
0313501	2018101	3
0313501	2018201	10
0313502	2018201	3
0313512	2018101	36
0313512	2018201	37
0313513	2018101	7
0313514	2018201	8
0313515	2018101	7
0313516	2018201	6
0313531	2018101	17
0313531	2018201	3
0313532	2018201	16
0313541	2018101	7
0313542	2018201	7
0313561	2018101	29
0313562	2018201	28
0323100	2018201	27
0323100	2018202	26
0323100	2018203	29
0323100	2018204	28
0323100	2018205	23
0323100	2018206	25
0323100	2018207	26
0323100	2018208	25
0323113	2018201	122
0323200	2018101	41
0323201	2018101	19
0410107	2018101	67
0410107	2018102	65
0410107	2018111	68
0410107	2018112	65
0410109	2018101	62
0410109	2018102	65
0410109	2018111	63
0410109	2018112	65
0410113	2018101	61
0410113	2018102	61
0410113	2018111	62
0410113	2018112	61
0410117	2018101	67
0410117	2018102	56
0410301	2018201	16
0410301	2018202	9
0410301	2018211	16
0410301	2018212	9
0410402	2018201	7
0410405	2018101	18
0410513	2018101	11
0410513	2018102	1
0410513	2018103	12
0410513	2018104	6
0410513	2018105	14
0410513	2018201	16
0410513	2018202	9
0410513	2018203	15
0410513	2018204	8
0410513	2018205	12
0410514	2018201	25
0410514	2018202	48
0410517	2018101	30
0410517	2018102	48
0411200	2018101	13
0411200	2018102	17
0411200	2018201	14
0411200	2018202	16
0411206	2018201	58
0411206	2018202	55
0420102	2018101	3
0420103	2018201	2
0420104	2018101	1
0420105	2018201	9
0420107	2018101	40
0420109	2018101	33
0420111	2018101	36
0420112	2018101	30
0420113	2018201	25
0420113	2018202	13
0420114	2018101	17
0420114	2018102	7
0420114	2018103	1
0420114	2018104	7
0420116	2018201	32
0420117	2018201	26
0420118	2018101	20
0420118	2018111	20
0420118	2018201	4
0420118	2018211	4
0420119	2018101	38
0420119	2018201	10
0420120	2018101	2
0420120	2018201	19
0420121	2018101	13
0420121	2018201	20
0420122	2018201	11
0420127	2018101	90
0420127	2018111	90
0420128	2018201	81
0420129	2018101	78
0420129	2018111	79
0420130	2018201	77
0420131	2018101	67
0420132	2018201	41
0420134	2018201	5
0420135	2018201	25
0420300	2018101	6
0440001	2018210	10
0440001	2018211	10
0440002	2018110	19
0440002	2018111	19
0440100	2018110	54
0440100	2018111	54
0440102	2018110	52
0440107	2018110	53
0440107	2018111	54
0440108	2018210	40
0440108	2018211	40
0440201	2018110	17
0440201	2018111	17
0440208	2018110	37
0440208	2018111	37
0440208	2018120	18
0440208	2018121	18
0440220	2018110	60
0440220	2018111	60
0440221	2018110	54
0440221	2018111	32
0440221	2018112	22
0440222	2018210	53
0440222	2018211	53
0440318	2018110	13
0440318	2018111	13
0440319	2018110	46
0440319	2018111	46
0440335	2018110	1
0440407	2018110	9
0440413	2018110	18
0440418	2018210	13
0440418	2018211	13
0440420	2018110	34
0440420	2018111	34
0440493	2018110	14
0440494	2018210	5
0440500	2018110	44
0440500	2018111	44
0440610	2018210	18
0440620	2018110	26
0440620	2018111	25
0440620	2018120	42
0440620	2018121	42
0440620	2018130	36
0440620	2018131	36
0440620	2018210	46
0440620	2018211	46
0440620	2018220	31
0440620	2018221	31
0440620	2018230	22
0440620	2018231	22
0440620	2018240	55
0440620	2018241	55
0440620	2018250	44
0440620	2018251	44
0440621	2018110	65
0440621	2018111	66
0440621	2018120	46
0440621	2018121	46
0440621	2018130	47
0440621	2018131	47
0500058	2018202	25
0500059	2018101	20
0510205	2018107	14
0510205	2018108	15
0510205	2018109	15
0510205	2018110	16
0510205	2018111	13
0510205	2018112	13
0510205	2018201	16
0510205	2018202	14
0510205	2018203	15
0510205	2018204	14
0510205	2018205	15
0510205	2018206	14
0510207	2018113	165
0510207	2018214	5
0510221	2018107	14
0510221	2018108	15
0510221	2018109	14
0510221	2018110	15
0510221	2018111	14
0510221	2018112	16
0510221	2018201	16
0510221	2018202	15
0510221	2018203	15
0510221	2018204	14
0510221	2018205	15
0510221	2018206	15
0510222	2018101	14
0510222	2018102	16
0510222	2018103	16
0510222	2018104	17
0510222	2018105	16
0510222	2018106	16
0510222	2018207	14
0510222	2018208	14
0510222	2018209	15
0510222	2018210	15
0510222	2018211	16
0510222	2018212	16
0701201	2018101	83
0701202	2018101	82
0701202	2018111	82
0701203	2018201	78
0701204	2018101	69
0701204	2018111	70
0701205	2018101	68
0701205	2018111	69
0701207	2018201	79
0701208	2018101	71
0701209	2018201	40
0701209	2018202	37
0701210	2018201	41
0701210	2018202	37
0701211	2018201	76
0701211	2018211	76
0701251	2018101	22
0701255	2018201	43
0740011	2018109	13
0740011	2018200	15
0740013	2018107	2
0740013	2018208	29
0740014	2018107	19
0740015	2018103	41
0740015	2018203	20
0740016	2018104	14
0740016	2018204	35
0740017	2018105	31
0740017	2018205	15
0740018	2018106	7
0740018	2018206	20
0740019	2018107	18
0740019	2018207	12
0740020	2018108	9
0740020	2018208	13
0740021	2018208	32
0740022	2018109	26
0740022	2018208	6
0800004	2018201	11
0800004	2018202	8
0800004	2018211	29
0800004	2018214	27
0800004	2018221	33
0800004	2018224	32
0800004	2018231	21
0800004	2018232	32
0800004	2018233	34
0800004	2018234	18
0800005	2018203	16
0800005	2018204	17
0800006	2018201	2
0800006	2018202	5
0800007	2018201	10
0800007	2018202	5
0800008	2018201	11
0800008	2018204	9
0800009	2018201	5
0800009	2018202	5
0808000	2018102	69
0808001	2018202	66
0808003	2018201	2
0900100	2018101	75
0900100	2018102	72
0900102	2018101	74
0900102	2018102	66
0900110	2018201	7
0900112	2018101	76
0900112	2018102	69
0900113	2018101	76
0900113	2018102	69
0900115	2018201	9
0900180	2018101	85
0900180	2018201	69
0900720	2018101	74
0900720	2018201	56
0909012	2018101	58
0909012	2018201	77
1203301	2018111	33
1203302	2018111	32
1203303	2018111	28
1203303	2018211	1
1203304	2018111	22
1400100	2018134	13
1400110	2018204	19
1601101	2018101	104
1601101	2018201	59
1601102	2018101	48
1601102	2018102	1
1601102	2018103	1
1601102	2018104	2
1601102	2018106	1
1601102	2018107	1
1601102	2018108	2
1601102	2018110	1
1601102	2018111	2
1601102	2018112	1
1601102	2018114	1
1601102	2018115	4
1601102	2018116	2
1601102	2018117	3
1601102	2018118	1
1601102	2018119	1
1601102	2018120	1
1601102	2018121	1
1601102	2018122	1
1601102	2018124	3
1601102	2018126	1
1601102	2018127	1
1601102	2018128	1
1601102	2018129	3
1601102	2018130	1
1601102	2018131	1
1601102	2018201	18
1601102	2018202	2
1601102	2018203	1
1601102	2018204	1
1601102	2018205	2
1601102	2018206	1
1601102	2018207	4
1601102	2018208	2
1601102	2018209	1
1601102	2018210	1
1601102	2018212	1
1601102	2018213	2
1601102	2018214	2
1601102	2018215	4
1601102	2018218	1
1601102	2018220	3
1601102	2018221	5
1601102	2018222	1
1601102	2018223	9
1601102	2018224	1
1601102	2018226	3
1601102	2018227	2
1601102	2018229	4
1601102	2018230	1
1601102	2018233	7
1601102	2018235	2
1601102	2018236	2
1601102	2018237	2
1601102	2018238	7
1601102	2018239	1
1601102	2018240	2
1601102	2018242	3
1601102	2018243	1
1601102	2018244	1
1601102	2018245	1
1601102	2018246	3
1601102	2018247	4
1601102	2018248	2
1601102	2018249	2
1601102	2018250	1
1601102	2018251	1
1601102	2018252	1
1601102	2018253	2
1601102	2018254	1
1601102	2018255	1
1601102	2018256	1
1601103	2018201	8
1601105	2018201	19
1601112	2018101	50
1601112	2018102	41
1601112	2018103	17
1601112	2018201	23
1601112	2018202	42
1601112	2018203	19
1601112	2018204	13
1601113	2018101	6
1601113	2018201	4
1610041	2018101	13
1610041	2018201	10
1610042	2018101	13
1610042	2018102	6
1610042	2018103	6
1610042	2018104	4
1610042	2018105	3
1610042	2018201	9
1610042	2018202	3
1610042	2018203	3
1610042	2018204	3
1610044	2018101	7
1610044	2018102	5
1610044	2018104	1
1610044	2018105	1
1610044	2018201	14
1610044	2018202	7
1610044	2018203	5
1610044	2018204	3
1610044	2018205	1
1800040	2018101	98
1800040	2018201	92
1800043	2018101	52
1800043	2018201	59
1800078	2018101	29
1800078	2018201	34
1800080	2018102	1
1800080	2018104	6
1800080	2018110	5
1800080	2018113	3
1800080	2018115	2
1800080	2018118	3
1800080	2018205	2
1800080	2018210	2
1800080	2018218	2
1800080	2018220	1
1800081	2018104	3
1800081	2018110	4
1800081	2018112	1
1800081	2018113	2
1800081	2018115	2
1800081	2018116	1
1800081	2018118	1
1800081	2018121	1
1800081	2018124	1
1800081	2018204	5
1800081	2018205	2
1800081	2018208	1
1800081	2018210	6
1800081	2018213	2
1800081	2018215	1
1800081	2018218	3
1800081	2018224	1
1800082	2018201	38
1800083	2018102	1
1800083	2018105	1
1800083	2018110	2
1800083	2018201	1
1800083	2018204	3
1800083	2018205	1
1800083	2018210	2
1800083	2018215	2
1800083	2018216	2
1800083	2018220	1
1800083	2018223	2
1800090	2018101	10
1800090	2018201	15
1800091	2018101	45
1800093	2018101	20
1800093	2018102	13
1800093	2018103	8
1800093	2018104	18
1800093	2018105	6
1800093	2018201	3
1800093	2018202	2
1800093	2018203	1
1800093	2018204	6
1800093	2018205	3
1800094	2018101	7
1800094	2018102	2
1800094	2018103	4
1800094	2018104	5
1800094	2018105	1
1800094	2018201	21
1800094	2018202	8
1800094	2018203	7
1800094	2018204	11
1800094	2018205	4
1800100	2018101	36
1800100	2018201	37
1800100	2018202	9
1800100	2018203	5
1800101	2018201	29
1800101	2018202	5
1800101	2018203	23
1800102	2018101	2
1800102	2018201	31
1800102	2018202	2
1800102	2018203	1
1800103	2018201	15
1800103	2018202	1
1800103	2018203	4
1800104	2018201	32
1800105	2018101	36
1800105	2018102	9
1800105	2018104	9
1800105	2018105	7
1800105	2018203	4
1800107	2018101	62
1800108	2018201	9
1800111	2018101	33
1800111	2018201	4
1800112	2018201	13
1800115	2018101	8
1800115	2018102	11
1800115	2018201	44
1800115	2018202	11
1800115	2018203	8
1800116	2018201	18
1800116	2018202	9
1800116	2018203	3
1800300	2018201	52
1800314	2018101	44
1800318	2018101	7
1800318	2018201	11
1800318	2018202	13
2100101	2018101	41
2100101	2018102	41
2100102	2018201	36
2100102	2018202	37
2100104	2018101	23
2100104	2018201	8
2100105	2018101	6
2100105	2018201	22
2100106	2018201	78
2100108	2018201	12
2100114	2018101	37
2100114	2018102	37
2100115	2018101	31
2100115	2018102	31
2100116	2018201	39
2100117	2018201	8
2100117	2018202	8
2100118	2018201	23
2200003	2018101	48
2200006	2018101	49
2200009	2018101	49
2200009	20181P1	49
2200018	2018101	48
2200018	20181P1	48
2200041	2018101	46
2200041	20181P1	46
2200083	2018101	27
2200083	2018202	28
2200086	2018102	26
2200086	2018201	27
2200087	2018101	22
2200087	2018201	35
2200090	2018101	25
2200090	2018201	26
2200093	2018101	26
2200093	2018102	28
2200093	20181P1	26
2200093	20181P2	28
2200094	2018101	26
2200095	2018101	25
2200095	2018201	27
2200096	2018101	25
2200096	2018201	27
2200097	2018201	29
2200098	2018201	29
2200105	2018101	74
2200112	2018101	28
2200112	2018201	23
2200113	2018101	28
2200113	2018201	23
2200114	2018101	76
2200115	2018101	75
2200115	20181P1	76
2200116	20182P1	19
2200116	20182P2	13
2200116	20182T1	19
2200116	20182T2	13
2200200	2018201	73
2200300	2018101	44
2300012	20181OP	2
2300012	20182OP	3
2300015	2018201	89
2300015	2018202	55
2300015	201820N	56
2300015	20182OD	89
2300016	201820D	121
2300023	201810D	79
2300023	2018202	52
2300023	201820N	52
2300024	20181OP	48
2500010	2018101	21
2500019	2018101	24
2500019	2018201	33
2500020	2018101	24
2500020	2018201	34
2500022	2018201	49
2500024	2018201	47
2500024	2018202	47
2500026	2018101	52
2500026	2018102	52
2500027	2018101	24
2500027	2018102	24
2500027	2018201	28
2500027	2018202	28
2500028	2018201	52
2500028	2018202	52
2500029	2018201	52
2500030	2018201	52
2500031	2018201	21
2500032	2018101	6
2700600	2018203	15
3900003	2018101	54
3900003	2018102	60
3900004	2018201	58
3900004	2018202	31
3900005	2018101	43
3900005	2018102	33
4300151	2018101	67
4300151	2018102	67
4300151	2018220	39
4300152	2018101	18
4300152	2018102	23
4300152	2018103	18
4300152	2018104	19
4300152	2018105	15
4300152	2018106	20
4300152	2018111	21
4300152	2018113	13
4300152	2018115	15
4300152	2018142	22
4300152	2018144	20
4300152	2018147	17
4300152	2018148	14
4300152	2018149	11
4300152	2018210	49
4300152	2018220	35
4300153	2018201	51
4300153	2018202	55
4300156	2018201	64
4300156	2018202	50
4300156	2018242	56
4300156	2018247	70
4300156	2018248	18
4300159	2018142	48
4300159	2018147	49
4300159	2018201	53
4300159	2018202	31
4300160	2018101	56
4300160	2018102	53
4300160	2018142	62
4300160	2018147	88
4300160	2018148	57
4300206	2018201	163
4300206	2018202	250
4300223	2018101	62
4300225	2018201	52
4300227	2018101	72
4300227	2018102	63
4300228	2018201	48
4300231	2018101	77
4300231	2018102	84
4300254	2018101	19
4300254	2018102	13
4300254	2018103	13
4300254	2018104	21
4300255	2018101	37
4300255	2018102	41
4300259	2018101	37
4300259	2018102	42
4300270	2018101	51
4300270	2018102	42
4300270	2018110	47
4300270	2018242	46
4300270	2018247	62
4300271	2018201	54
4300271	2018202	27
4300315	2018101	16
4300323	2018102	11
4300323	2018121	3
4300323	2018122	8
4300325	2018101	24
4300331	2018101	26
4300337	2018102	21
4300346	2018201	12
4300351	2018101	45
4300353	2018201	13
4300353	2018202	25
4300356	2018101	28
4300356	2018102	24
4300357	2018201	26
4300357	2018202	43
4300357	2018210	44
4300358	2018201	40
4300358	2018202	30
4300360	2018201	7
4300372	2018101	23
4300372	2018102	37
4300373	2018201	18
4300373	2018202	18
4300374	2018101	35
4300374	2018102	64
4300375	2018102	31
4300375	2018201	36
4300376	2018101	23
4300376	2018202	31
4300377	2018201	6
4300377	2018202	17
4300380	2018201	39
4300380	2018202	37
4300390	2018101	32
4300390	2018102	44
4300402	2018102	10
4300402	2018201	15
4300429	2018101	39
4300430	2018202	32
4300456	2018101	32
4300456	2018102	19
4300458	2018201	23
4300458	2018202	40
4300459	2018201	12
4300459	2018202	8
4300459	2018204	18
4300461	2018101	15
4300462	2018201	8
4300490	2018101	4
4300490	2018102	1
4300491	2018201	9
4300491	2018202	13
4300502	2018101	19
4302111	2018101	65
4302111	2018102	50
4302111	2018103	68
4302111	2018104	57
4302111	2018201	66
4302111	2018211	41
4302112	2018101	53
4302112	2018111	31
4302112	2018201	56
4302112	2018202	46
4302112	2018203	58
4302112	2018204	21
4302113	2018101	15
4302113	2018102	22
4302113	2018103	24
4302113	2018104	16
4302113	2018105	17
4302113	2018111	13
4302113	2018113	12
4302113	2018122	14
4302113	2018124	14
4302113	2018131	20
4302113	2018133	16
4302113	2018142	14
4302113	2018144	17
4302113	2018151	15
4302114	2018201	11
4302114	2018202	16
4302114	2018203	18
4302114	2018204	22
4302114	2018205	21
4302114	2018211	17
4302114	2018222	11
4302114	2018231	14
4302114	2018233	16
4302114	2018251	21
4302114	2018253	19
4302204	2018102	73
4302204	2018201	95
4302211	2018101	64
4302211	2018102	130
4302211	2018103	63
4302211	2018201	31
4302212	2018101	70
4302212	2018201	38
4302212	2018202	72
4302212	2018203	29
4302212	2018204	54
4302213	2018101	55
4302213	2018102	33
4302213	2018111	54
4302213	2018122	31
4302214	2018201	79
4302214	2018202	77
4302303	2018102	94
4302303	2018201	80
4302304	2018101	12
4302304	2018202	24
4302305	2018101	62
4302305	2018202	95
4302306	2018102	29
4302306	2018201	16
4302307	2018101	47
4302307	2018202	17
4302308	2018101	47
4302311	2018101	93
4302311	2018202	39
4302313	2018101	42
4302313	2018102	53
4302314	2018202	17
4302401	2018102	90
4302401	2018201	46
4302403	2018101	48
4302403	2018201	123
4302404	2018101	6
4302404	2018202	15
4302504	2018202	17
4305001	2018101	4
4305001	2018201	7
4305002	2018101	2
4305002	2018201	2
4305003	2018101	3
4305005	2018201	2
4305006	2018201	13
4305103	2018101	1
4305107	2018101	4
4305205	2018201	1
4305205	2018222	1
4305343	2018201	4
4305828	2018201	2
4310126	2018211	38
4310137	2018111	23
4310145	2018120	45
4310145	2018210	62
4310181	2018101	82
4310181	2018102	71
4310190	2018102	56
4310190	2018201	49
4310192	2018201	48
4310232	2018242	42
4310232	2018248	55
4310245	2018120	49
4310245	2018220	78
4310250	2018120	51
4310250	2018210	20
4310256	2018110	66
4310256	2018120	57
4323101	2018101	80
4323101	2018102	83
4323101	2018103	82
4323101	2018104	75
4323101	2018105	70
4323101	2018106	63
4323101	2018107	69
4323101	2018108	77
4323101	2018109	74
4323101	2018110	61
4323101	2018111	64
4323101	2018112	75
4323101	2018190	60
4323101	2018250	185
4323102	2018150	385
4323102	2018201	91
4323102	2018202	88
4323102	2018203	93
4323102	2018204	76
4323102	2018205	79
4323102	2018206	89
4323102	2018207	84
4323102	2018208	80
4323102	2018209	89
4323102	2018210	91
4323102	2018211	89
4323102	2018212	96
4323102	2018290	54
4323201	2018121	71
4323201	2018122	53
4323201	2018131	67
4323201	2018132	63
4323201	2018141	78
4323201	2018142	75
4323201	2018151	78
4323201	2018152	78
4323201	2018161	88
4323201	2018162	91
4323201	2018191	16
4323202	2018221	76
4323202	2018222	70
4323202	2018241	67
4323202	2018242	73
4323202	2018251	72
4323202	2018252	65
4323202	2018261	92
4323202	2018262	85
4323202	2018263	49
4323202	2018264	72
4323202	2018291	13
4323203	2018101	80
4323203	2018102	78
4323203	2018103	82
4323203	2018104	74
4323203	2018105	80
4323203	2018106	80
4323203	2018107	82
4323203	2018108	79
4323203	2018109	79
4323203	2018110	75
4323203	2018111	81
4323203	2018112	78
4323203	2018190	22
4323204	2018201	75
4323204	2018202	70
4323204	2018203	73
4323204	2018204	39
4323204	2018205	68
4323204	2018206	74
4323204	2018207	79
4323204	2018208	61
4323204	2018209	70
4323204	2018290	18
4323301	2018101	14
4323301	2018102	15
4323301	2018103	14
4323301	2018104	10
4323301	2018105	15
4323301	2018106	14
4323301	2018107	10
4323301	2018108	14
4323301	2018109	12
4323301	2018110	13
4323301	2018111	14
4323301	2018112	16
4323303	2018101	22
4323303	2018102	22
4323303	2018103	15
4323303	2018104	13
4323303	2018105	13
4323303	2018106	14
4502400	2018242	51
4604400	2018110	52
4604400	2018210	48
4604500	2018150	13
4604500	2018250	37
4701280	2018201	76
4701381	2018201	73
4701582	2018101	71
4701783	2018101	69
4701784	2018102	2
4701784	2018108	1
4701784	2018110	1
4701784	2018111	3
4701784	2018113	10
4701784	2018114	1
4701784	2018120	7
4701784	2018122	1
4701784	2018123	1
4701784	2018125	3
4701784	2018202	1
4701784	2018203	13
4701784	2018204	4
4701784	2018206	1
4701784	2018212	1
4701784	2018216	1
4701784	2018217	2
4701784	2018218	8
4701784	2018219	1
4701784	2018220	1
4701784	2018221	1
4701784	2018222	1
4701784	2018224	1
4701784	2018225	1
4701885	2018104	2
4701885	2018105	1
4701885	2018107	4
4701885	2018110	2
4701885	2018112	6
4701885	2018113	1
4701885	2018117	2
4701885	2018118	6
4701885	2018119	1
4701885	2018122	2
4701885	2018124	1
4701885	2018202	2
4701885	2018203	8
4701885	2018204	4
4701885	2018206	2
4701885	2018218	24
4701885	2018219	1
4702893	2018102	2
4702893	2018105	1
4702893	2018106	3
4702893	2018110	2
4702893	2018111	8
4702893	2018114	5
4702893	2018115	1
4702893	2018117	2
4702893	2018119	1
4702893	2018121	2
4702893	2018122	1
4702893	2018123	2
4702893	2018124	1
4702893	2018125	1
4702893	2018203	10
