coddis	codtur	matr
0420127	2012111	82
0420128	2012201	79
0420129	2012101	72
0420129	2012111	72
0440001	2012210	34
0440001	2012211	13
0440001	2012212	11
0440001	2012213	9
0440002	2012110	23
0440002	2012111	13
0440002	2012112	4
0440002	2012113	4
0440041	2012110	27
0440041	2012111	17
0440041	2012112	10
0440100	2012110	49
0440100	2012111	20
0440100	2012112	17
0440100	2012113	12
0440101	2012110	43
0440101	2012111	29
0440101	2012112	13
0440102	2012110	45
0440201	2012110	12
0440201	2012111	5
0440201	2012112	6
0440220	2012110	63
0440220	2012111	31
0440220	2012112	32
0440221	2012110	69
0440221	2012111	2
0440221	2012112	24
0440221	2012113	25
0440221	2012114	20
0440222	2012210	55
0440222	2012211	28
0440222	2012212	26
0440302	2012210	4
0440302	2012211	4
0440312	2012210	34
0440312	2012211	34
0440314	2012210	30
0440318	2012110	27
0440318	2012111	16
0440318	2012112	11
0440319	2012110	51
0440320	2012210	46
0440320	2012211	15
0440320	2012212	12
0440320	2012213	11
0440320	2012214	9
0440400	2012110	55
0440400	2012111	24
0440400	2012112	21
0440400	2012113	9
0440401	2012110	36
0440401	2012111	18
0440401	2012112	17
0440407	2012110	24
0440411	2012110	5
0440411	2012210	3
0440413	2012110	27
0440413	2012111	19
0440413	2012112	7
0440418	2012210	22
0440418	2012211	13
0440418	2012212	8
0440419	2012110	61
0440419	2012111	32
0440419	2012112	29
0440420	2012110	48
0440420	2012111	11
0440420	2012112	11
0440420	2012113	11
0440420	2012114	8
0440420	2012115	5
0440494	2012210	10
0440500	2012101	1
0440500	2012102	1
0440500	2012104	1
0440500	2012105	1
0440500	2012106	1
0440500	2012107	1
0440500	2012108	1
0440500	2012109	1
0440500	2012110	1
0440500	2012111	1
0440500	2012112	1
0440500	2012113	1
0440500	2012114	1
0440500	2012115	1
0440500	2012116	1
0440500	2012117	1
0440500	2012118	1
0440500	2012119	1
0440500	2012120	1
0440500	2012121	1
0440500	2012122	1
0440500	2012124	1
0440500	2012125	1
0440500	2012126	1
0440500	2012127	1
0440500	2012128	1
0440500	2012130	1
0440500	2012131	1
0440500	2012132	1
0440500	2012133	1
0440500	2012134	1
0440500	2012135	1
0440500	2012136	1
0440500	2012137	1
0440500	2012138	1
0440500	2012139	1
0440500	2012140	1
0440500	2012141	1
0440500	2012142	1
0440500	2012143	1
0440500	2012144	1
0440500	2012145	1
0440501	2012110	7
0440501	2012210	7
0440607	2012210	30
0440607	2012211	20
0440607	2012212	10
0440609	2012210	11
0440609	2012211	9
0440609	2012212	2
0440620	2012110	31
0440620	2012111	12
0440620	2012112	17
0440620	2012120	38
0440620	2012122	38
0440620	2012130	12
0440620	2012131	10
0440620	2012132	1
0440620	2012210	44
0440620	2012211	19
0440620	2012212	24
0440620	2012220	45
0440620	2012221	27
0440620	2012222	16
0440620	2012230	33
0440620	2012231	18
0440620	2012232	15
0440620	2012240	63
0440620	2012241	37
0440620	2012242	24
0440620	2012250	63
0440620	2012251	38
0440620	2012252	24
0440620	2012260	43
0440620	2012261	24
0440620	2012262	19
0440621	2012110	52
0440621	2012111	26
0440621	2012112	26
0440621	2012120	46
0440621	2012121	21
0440621	2012122	24
0500058	2012202	24
0500059	2012101	19
0510044	20121TA	87
0510044	20122TB	92
0510205	2012103	14
0510205	2012105	13
0510205	2012106	15
0510205	2012108	14
0510205	2012110	17
0510205	2012111	14
0510205	2012201	14
0510205	2012202	15
0510205	2012204	14
0510205	2012207	15
0510205	2012209	15
0510205	2012212	15
0510207	2012114	162
0510207	2012213	7
0510221	2012103	14
0510221	2012105	13
0510221	2012106	14
0510221	2012108	13
0510221	2012110	15
0510221	2012111	15
0510221	2012201	14
0510221	2012202	15
0510221	2012204	14
0510221	2012207	14
0510221	2012209	15
0510221	2012212	16
0510222	2012103	14
0510222	2012105	13
0510222	2012108	14
0510222	2012110	13
0510222	2012111	12
0510222	2012112	13
0510222	2012201	14
0510222	2012202	14
0510222	2012204	15
0510222	2012206	13
0510222	2012207	14
0510222	2012209	13
0510228	20121TB	96
0510228	20122TA	80
0510232	20121A1	40
0510232	20121A2	38
0510232	20121B1	43
0510232	20121B2	44
0510238	20121B1	47
0510238	20121B2	46
0510238	20122A1	40
0510238	20122A2	39
0701201	2012101	79
0701202	2012101	79
0701203	2012201	79
0701204	2012102	71
0701205	2012101	71
0701206	2012201	66
0701207	2012201	65
0701208	2012101	69
0701255	2012201	32
0740011	2012109	16
0740011	2012209	3
0740013	2012107	26
0740014	2012208	25
0740015	2012104	9
0740015	2012204	29
0740016	2012105	3
0740017	2012106	4
0740017	2012206	10
0740018	2012106	5
0740019	2012108	4
0740019	2012208	3
0740020	2012109	3
0800004	2012101	27
0800004	2012102	24
0800004	2012103	4
0800004	2012104	40
0800004	2012112	3
0800004	2012113	23
0800004	2012114	9
0800004	2012121	25
0800004	2012122	4
0800004	2012124	33
0800004	2012131	38
0800004	2012134	25
0800004	2012141	5
0800004	2012144	5
0800004	2012151	4
0800004	2012154	6
0800004	2012161	9
0900100	2012101	77
0900100	2012102	68
0900101	2012101	75
0900101	2012102	71
0900102	2012101	66
0900102	2012102	61
0900109	2012101	77
0900109	2012102	74
0900110	2012101	2
0900110	2012102	8
0900180	2012101	24
0900180	2012102	46
0900180	2012201	31
0900180	2012202	41
0900720	2012101	38
0900720	2012102	74
0900720	2012201	31
0900720	2012202	18
0909012	2012101	23
0909012	2012102	42
0909012	2012201	31
0909012	2012202	43
1601101	2012101	109
1601101	2012201	65
1601102	2012101	102
1601102	2012201	109
1601103	2012101	15
1601103	2012201	9
1601103	2012202	2
1601113	2012101	48
1601113	2012201	57
1610042	2012101	5
1610042	2012102	3
1610042	2012103	5
1610042	2012104	3
1610042	2012105	4
1610042	2012201	1
1610042	2012202	3
1610042	2012203	1
1610042	2012204	4
1610042	2012205	3
1610044	2012101	2
1610044	2012102	2
1610044	2012103	3
1610044	2012104	4
1610044	2012105	2
1610044	2012201	2
1610044	2012202	4
1610044	2012203	6
1610044	2012204	3
1610044	2012205	2
1610046	2012101	14
1610046	2012102	12
1610046	2012103	14
1610048	2012201	12
1610048	2012202	11
1800040	2012101	69
1800040	2012201	73
1800043	2012101	49
1800043	2012201	35
1800078	2012101	35
1800078	2012201	22
1800080	2012101	1
1800080	2012102	1
1800080	2012104	1
1800080	2012105	2
1800080	2012109	7
1800080	2012111	2
1800080	2012112	5
1800080	2012116	1
1800080	2012117	2
1800080	2012120	1
1800080	2012201	1
1800080	2012202	2
1800080	2012203	1
1800081	2012101	1
1800081	2012102	1
1800081	2012103	1
1800081	2012201	1
1800081	2012204	1
1800081	2012205	3
1800081	2012207	1
1800081	2012210	6
1800081	2012212	5
1800081	2012216	2
1800081	2012220	1
1800090	2012101	17
1800090	2012201	11
1800091	2012101	31
1800093	2012101	49
1800093	2012201	25
1800094	2012101	6
1800094	2012201	42
1800100	2012201	13
1800100	2012203	24
1800101	2012101	7
1800101	2012201	4
1800102	2012201	1
1800104	2012101	7
1800104	2012102	9
1800104	2012201	10
1800104	2012202	13
1800107	2012101	62
1800111	2012101	30
1800111	2012102	17
1800312	2012101	40
1800312	2012102	14
2100101	2012101	43
2100101	2012102	43
2100102	2012201	35
2100102	2012202	35
2100104	2012101	2
2100104	2012102	1
2100104	2012103	2
2100104	2012104	2
2100104	2012105	1
2100104	2012106	1
2100104	2012107	1
2100104	2012108	1
2100104	2012109	1
2100104	2012110	1
2100104	2012111	2
2100104	2012112	1
2100104	2012113	2
2100104	2012114	1
2100104	2012115	2
2100104	2012116	1
2100104	2012117	1
2100104	2012118	1
2100104	2012119	1
2100104	2012120	1
2100104	2012121	1
2100104	2012122	1
2100104	2012123	1
2100104	2012125	1
2100104	2012126	1
2100104	2012201	2
2100104	2012202	1
2100105	2012101	1
2100105	2012102	1
2100105	2012105	1
2100105	2012202	2
2100105	2012204	2
2100105	2012205	1
2100105	2012206	1
2100105	2012207	1
2100105	2012208	4
2100105	2012209	1
2100105	2012210	1
2100105	2012211	1
2100105	2012212	1
2100105	2012213	2
2100105	2012216	1
2100105	2012217	2
2100105	2012219	1
2100105	2012220	1
2100105	2012221	2
2100105	2012223	1
2100105	2012224	1
2100107	2012101	39
2100108	2012201	35
2100109	2012101	3
2100110	2012101	38
2100111	2012201	32
2100112	2012101	40
2100113	2012101	6
2200003	2012101	40
2200006	2012101	51
2200009	2012101	54
2200018	2012101	39
2200041	2012101	32
2200041	2012102	17
2200073	2012101	45
2200083	2012101	38
2200083	2012201	36
2200086	2012101	41
2200086	2012201	35
2200087	2012101	68
2200087	2012102	46
2200088	2012101	34
2200091	2012101	71
2200092	2012101	72
2200093	2012101	35
2200093	2012102	34
2200093	2012201	20
2200093	2012202	15
2200094	2012101	42
2200095	2012101	43
2200096	2012101	43
2200097	2012201	40
2200098	2012201	40
2200099	2012201	42
2200100	2012201	71
2200101	2012101	12
2200104	2012101	38
2200105	2012201	66
2200108	2012101	46
2200108	2012201	17
2200111	2012101	72
2200112	2012101	22
2200112	2012201	21
2200113	2012101	21
2200113	2012201	22
2200311	2012101	22
2200311	2012201	22
2300011	2012102	38
2300012	2012102	1
2300012	2012201	1
2300023	2012101	75
2300023	2012202	45
2500001	2012201	48
2500001	2012202	48
2500002	2012101	51
2500002	2012102	51
2500003	2012101	51
2500004	2012201	51
2500004	2012202	1
2500005	2012201	51
2500005	2012202	1
2500006	2012101	51
2500007	2012101	51
2500008	2012201	1
2500008	2012202	1
2500008	2012203	1
2500008	2012204	1
2500008	2012205	1
2500008	2012206	1
2500008	2012207	1
2500008	2012208	1
2500008	2012209	1
2500008	2012210	1
2500008	2012211	1
2500008	2012212	1
2500008	2012213	1
2500008	2012214	1
2500008	2012215	1
2500008	2012216	1
2500008	2012217	1
2500008	2012218	1
2500008	2012219	1
2500008	2012220	1
2500008	2012221	1
2500008	2012222	1
2500008	2012223	1
2500008	2012224	1
2500008	2012225	1
2500008	2012226	1
2500008	2012227	1
2500008	2012228	1
2500008	2012229	1
2500008	2012230	1
2500008	2012231	1
2500008	2012232	1
2500008	2012233	1
2500008	2012234	1
2500008	2012235	1
2500008	2012236	1
2500008	2012237	1
2500008	2012238	1
2500008	2012239	1
2500008	2012240	1
2500008	2012241	1
2500008	2012242	1
2500008	2012243	1
2500008	2012244	1
2500008	2012245	1
2500008	2012246	1
2500008	2012247	1
2500008	2012248	1
2500008	2012249	1
2500008	2012250	1
2500008	2012251	1
2500009	2012101	49
2500010	2012101	29
2500011	2012101	83
2500011	2012102	83
2500012	2012201	81
2500012	2012202	81
2500013	2012101	84
2500013	2012102	84
2500014	2012201	85
2500014	2012202	84
2500015	2012101	75
2500015	2012102	75
2500016	2012201	74
2500016	2012202	74
2500017	2012101	38
2500017	2012102	44
2500019	2012101	23
2500019	2012201	20
2500020	2012101	23
2500020	2012201	20
3900003	2012101	68
3900003	2012102	58
3900004	2012201	54
3900004	2012202	59
3900005	2012101	39
3900005	2012102	26
4300100	2012101	51
4300100	2012102	54
4300100	2012103	50
4300100	2012104	50
4300111	2012201	72
4300111	2012202	61
4300111	2012203	65
4300111	2012204	34
4300111	2012211	42
4300112	2012101	88
4300112	2012102	106
4300112	2012103	82
4300112	2012111	39
4300112	2012201	57
4300113	2012101	16
4300113	2012102	18
4300113	2012103	20
4300113	2012104	18
4300113	2012111	17
4300113	2012113	16
4300113	2012115	16
4300113	2012122	19
4300113	2012124	17
4300113	2012131	22
4300113	2012133	19
4300113	2012142	15
4300113	2012144	17
4300114	2012201	16
4300114	2012202	17
4300114	2012203	15
4300114	2012211	16
4300114	2012213	15
4300114	2012222	20
4300114	2012224	22
4300114	2012226	21
4300114	2012231	18
4300114	2012233	20
4300151	2012101	62
4300151	2012102	87
4300151	2012211	46
4300152	2012101	17
4300152	2012102	19
4300152	2012103	19
4300152	2012104	16
4300152	2012105	18
4300152	2012106	21
4300152	2012108	21
4300152	2012111	24
4300152	2012113	15
4300152	2012115	17
4300152	2012142	19
4300152	2012144	16
4300152	2012145	15
4300152	2012146	14
4300152	2012147	15
4300152	2012148	16
4300152	2012149	8
4300152	2012211	34
4300153	2012201	50
4300153	2012202	43
4300156	2012201	50
4300156	2012202	65
4300156	2012242	45
4300156	2012247	60
4300156	2012248	35
4300159	2012142	46
4300159	2012147	69
4300159	2012201	43
4300159	2012202	22
4300160	2012101	48
4300160	2012102	41
4300160	2012142	77
4300160	2012147	74
4300160	2012148	84
4300204	2012102	80
4300204	2012201	89
4300211	2012101	36
4300211	2012201	93
4300211	2012202	63
4300212	2012101	68
4300212	2012102	57
4300212	2012201	24
4300213	2012201	15
4300213	2012202	15
4300213	2012203	28
4300213	2012204	17
4300213	2012205	20
4300213	2012206	10
4300213	2012207	29
4300214	2012101	9
4300214	2012102	11
4300214	2012103	8
4300214	2012104	11
4300214	2012106	12
4300214	2012111	9
4300214	2012113	9
4300254	2012101	14
4300254	2012102	18
4300254	2012103	9
4300254	2012104	6
4300254	2012106	7
4300255	2012101	31
4300255	2012102	41
4300259	2012101	20
4300259	2012102	38
4300262	2012101	34
4300262	2012102	20
4300270	2012101	41
4300270	2012102	49
4300270	2012120	64
4300270	2012242	45
4300270	2012247	76
4300271	2012201	36
4300271	2012202	64
4300303	2012201	63
4300303	2012202	82
4300304	2012101	31
4300304	2012102	20
4300305	2012102	65
4300305	2012201	77
4300306	2012101	43
4300306	2012202	27
4300307	2012101	13
4300307	2012102	40
4300307	2012201	14
4300307	2012203	14
4300308	2012101	56
4300308	2012102	49
4300311	2012101	56
4300311	2012202	48
4300313	2012201	16
4300313	2012202	14
4300313	2012203	14
4300313	2012222	11
4300313	2012233	11
4300314	2012101	8
4300314	2012102	11
4300315	2012102	41
4300315	2012201	32
4300320	2012202	14
4300322	2012201	11
4300323	2012202	10
4300323	2012221	5
4300324	2012101	22
4300324	2012102	26
4300326	2012202	59
4300346	2012202	28
4300351	2012101	27
4300351	2012102	37
4300353	2012101	16
4300353	2012102	39
4300356	2012101	29
4300356	2012102	71
4300357	2012201	38
4300357	2012202	60
4300358	2012201	46
4300358	2012202	35
4300372	2012101	21
4300372	2012102	63
4300373	2012201	20
4300373	2012202	26
4300374	2012101	40
4300374	2012102	64
4300375	2012102	32
4300375	2012201	43
4300376	2012101	46
4300376	2012202	46
4300377	2012101	20
4300377	2012102	12
4300377	2012104	13
4300380	2012201	25
4300380	2012202	39
4300390	2012101	6
4300390	2012102	9
4300390	2012103	7
4300390	2012104	5
4300390	2012105	8
4300390	2012106	6
4300390	2012107	7
4300390	2012108	6
4300390	2012109	5
4300390	2012110	6
4300390	2012111	2
4300390	2012113	4
4300390	2012115	6
4300401	2012201	22
4300401	2012202	39
4300402	2012202	24
4300403	2012102	47
4300403	2012201	52
4300404	2012101	35
4300404	2012202	29
4300405	2012101	37
4300405	2012102	65
4300406	2012101	50
4300406	2012202	18
4300417	2012102	30
4300421	2012102	23
4300422	2012202	24
4300427	2012101	16
4300427	2012102	75
4300429	2012101	24
4300433	2012202	31
4300436	2012101	35
4300437	2012101	22
4300438	2012202	13
4300454	2012201	16
4300454	2012202	27
4300456	2012101	19
4300456	2012102	34
4300458	2012201	38
4300458	2012202	54
4300459	2012201	13
4300459	2012202	20
4300461	2012101	23
4300462	2012201	5
4300490	2012101	7
4300490	2012102	10
4300502	2012102	35
4302503	2012202	14
4310126	2012211	33
4310126	2012213	67
4310127	2012220	47
4310137	2012111	54
4310145	2012210	48
4310181	2012101	82
4310181	2012102	68
4310181	2012104	1
4310190	2012101	68
4310190	2012102	40
4310192	2012201	91
4310192	2012211	87
4310227	2012220	46
4310232	2012242	28
4310232	2012248	54
4310245	2012110	66
4310250	2012210	66
4310255	2012210	60
4310255	2012220	13
4310255	2012221	24
4310291	2012101	49
4310291	2012111	40
4310291	2012113	9
4310294	2012201	36
4320195	2012101	79
4320195	2012102	78
4320195	2012103	80
4320195	2012104	78
4320195	2012105	79
4320195	2012106	72
4320195	2012107	80
4320195	2012108	79
4320195	2012109	70
4320195	2012110	69
4320195	2012111	72
4320195	2012112	64
4320195	2012121	34
4320195	2012122	37
4320195	2012123	30
4320195	2012124	37
4320195	2012125	35
4320195	2012126	41
4320195	2012127	37
4320195	2012128	37
4320195	2012129	37
4320195	2012130	39
4320195	2012131	32
4320195	2012132	31
4320195	2012133	34
4320195	2012134	34
4320195	2012135	38
4320195	2012136	38
4320195	2012137	30
4320195	2012138	33
4320195	2012139	35
4320195	2012140	33
4320195	2012141	33
4320195	2012142	34
4320195	2012143	28
4320195	2012144	29
4320195	2012190	8
4320195	2012191	8
4320196	2012201	87
4320196	2012202	88
4320196	2012203	92
4320196	2012204	90
4320196	2012205	88
4320196	2012206	90
4320196	2012207	88
4320196	2012208	89
4320196	2012209	86
4320196	2012210	87
4320196	2012211	85
4320196	2012212	94
4320196	2012290	8
4320198	2012201	25
4320198	2012202	24
4320198	2012203	21
4320198	2012204	24
4320198	2012205	22
4320198	2012206	20
4320198	2012207	24
4320198	2012208	21
4320198	2012209	19
4320198	2012210	21
4320198	2012211	20
4320198	2012212	20
4320198	2012213	19
4320198	2012214	20
4320198	2012215	19
4320198	2012216	18
4320198	2012217	22
4320198	2012218	22
4320198	2012219	20
4320198	2012220	25
4320198	2012221	21
4320198	2012222	23
4320198	2012223	19
4320198	2012224	20
4320198	2012225	20
4320198	2012226	19
4320198	2012227	21
4320198	2012228	19
4320198	2012229	20
4320198	2012230	21
4320198	2012231	23
4320198	2012232	20
4320198	2012233	21
4320198	2012234	17
4320198	2012235	19
4320198	2012236	14
4320198	2012290	8
4320292	2012101	69
4320292	2012102	67
4320292	2012103	64
4320292	2012104	35
4320292	2012121	21
4320292	2012122	21
4320292	2012123	22
4320292	2012124	24
4320292	2012125	19
4320292	2012126	17
4320292	2012127	19
4320292	2012128	22
4320292	2012129	15
4320292	2012130	31
4320293	2012201	53
4320293	2012202	46
4320293	2012203	42
4320293	2012204	48
4320293	2012221	29
4320293	2012222	21
4320293	2012223	30
4320293	2012224	16
4320293	2012225	20
4320293	2012226	22
4320293	2012227	30
4320293	2012228	14
4320301	2012101	79
4320301	2012102	75
4320301	2012103	79
4320301	2012104	58
4320301	2012105	76
4320301	2012106	69
4320301	2012107	76
4320301	2012108	79
4320301	2012109	82
4320303	2012121	28
4320303	2012122	18
4320303	2012123	20
4320303	2012124	20
4320303	2012125	20
4320303	2012126	20
4320303	2012127	30
4320303	2012128	27
4320303	2012129	23
4320303	2012130	25
4320303	2012131	27
4320303	2012132	24
4320303	2012133	16
4320303	2012134	24
4320303	2012135	22
4320303	2012136	20
4320303	2012137	18
4320303	2012138	13
4320303	2012139	17
4320303	2012140	16
4320303	2012141	13
4320303	2012142	15
4320303	2012143	21
4320303	2012144	19
4320303	2012145	22
4320303	2012146	15
4320303	2012147	19
4320402	2012201	66
4320402	2012202	70
4320402	2012203	63
4320402	2012204	61
4320402	2012205	58
4320402	2012206	64
4320402	2012207	54
4320402	2012208	66
4320402	2012209	81
4320404	2012221	24
4320404	2012222	15
4320404	2012223	13
4320404	2012224	16
4320404	2012225	16
4320404	2012226	11
4320404	2012227	24
4320404	2012228	25
4320404	2012229	25
4320404	2012230	22
4320404	2012231	21
4320404	2012232	26
4320404	2012233	27
4320404	2012234	26
4320404	2012235	24
4320404	2012236	27
4320404	2012237	23
