coddis	codtur	matr
0110680	2020202	1
0110680	2020203	1
0110680	2020204	1
0110690	2020201	1
0110710	2020101	1
0110710	2020102	1
0110710	2020103	1
0110710	2020202	1
0111000	2020101	1
0111000	2020102	1
0111000	2020103	1
0111000	2020104	1
0111000	2020105	1
0111000	2020106	2
0111000	2020107	1
0111000	2020109	1
0111000	2020110	1
0111000	2020111	1
0111000	2020112	1
0111000	2020114	1
0111000	2020116	1
0111000	2020117	1
0111000	2020118	1
0111000	2020119	2
0111000	2020120	1
0111000	2020121	1
0111000	2020122	1
0111000	2020123	1
0111000	2020124	1
0111000	2020125	2
0111000	2020126	4
0111000	2020127	3
0111000	2020128	1
0111000	2020129	1
0111000	2020130	1
0111000	2020131	1
0111000	2020132	1
0111000	2020133	1
0111000	2020134	1
0111000	2020135	1
0111000	2020137	1
0111000	2020138	1
0111000	2020139	1
0111000	2020140	1
0111000	2020141	1
0111000	2020201	4
0111000	2020202	2
0111000	2020203	1
0111000	2020204	1
0111000	2020205	1
0111000	2020206	1
0111000	2020207	1
0111000	2020208	3
0111000	2020209	5
0111000	2020210	1
0111000	2020211	2
0111000	2020212	1
0111000	2020213	1
0111000	2020214	1
0111000	2020215	3
0111000	2020216	1
0111000	2020217	1
0111000	2020218	1
0111000	2020219	1
0111000	2020220	2
0111000	2020221	1
0111000	2020223	2
0111000	2020224	3
0111000	2020225	2
0111000	2020226	1
0111000	2020227	3
0111000	2020228	1
0111000	2020229	3
0111000	2020230	4
0111000	2020231	2
0111000	2020232	1
0111000	2020233	1
0111000	2020234	3
0111000	2020235	3
0111000	2020236	6
0111000	2020237	1
0111000	2020238	3
0111000	2020239	1
0111000	2020240	1
0111000	2020242	3
0111000	2020244	3
0111000	2020245	1
0111000	2020246	2
0111000	2020247	1
0111000	2020248	1
0111000	2020249	1
0111000	2020250	2
0111000	2020251	1
0111000	2020252	1
0111000	2020253	3
0111000	2020254	3
0111000	2020255	1
0111000	2020256	1
0111000	2020257	3
0111000	2020258	1
0111000	2020259	1
0111000	2020260	1
0111000	2020261	1
0111000	2020262	1
0111000	2020263	1
0111000	2020264	5
0111000	2020265	1
0111000	2020266	1
0111000	2020267	1
0111000	2020268	1
0111100	2020101	1
0111100	2020102	1
0111100	2020106	1
0111100	2020108	2
0111100	2020109	3
0111100	2020110	2
0111100	2020111	1
0111100	2020112	1
0111100	2020113	3
0111100	2020114	1
0111100	2020115	1
0111100	2020116	3
0111100	2020117	1
0111100	2020118	1
0111100	2020119	3
0111100	2020204	2
0111100	2020206	1
0111100	2020209	1
0111100	2020211	1
0111100	2020213	3
0111100	2020216	2
0112000	2020101	1
0112000	2020102	1
0112000	2020103	1
0112000	2020104	1
0112000	2020105	1
0112000	2020201	1
0112000	2020202	2
0112000	2020203	1
0112000	2020204	5
0112000	2020205	1
0112000	2020206	1
0112000	2020207	1
0112000	2020208	1
0112000	2020209	1
0112000	2020211	1
0112000	2020212	1
0112000	2020213	1
0112000	2020214	1
0112000	2020215	1
0112100	2020111	1
0112100	2020113	2
0112100	2020114	1
0112100	2020201	1
0112100	2020208	1
0112100	2020209	2
0112100	2020210	3
0112100	2020211	1
0112100	2020213	2
0112100	2020215	3
0112100	2020216	3
0112100	2020217	1
0112100	2020218	1
0112100	2020219	1
0112100	2020220	1
0112100	2020221	1
0112100	2020222	1
0200104	2020106	15
0200104	2020107	3
0200104	2020108	6
0200104	2020109	6
0200104	2020110	5
0200104	2020111	10
0200104	2020112	6
0200104	2020113	7
0200104	2020114	7
0200104	2020206	51
0200104	2020207	20
0200104	2020208	52
0200104	2020209	47
0200104	2020210	30
0200104	2020211	37
0200104	2020212	23
0200104	2020213	61
0200104	2020214	60
0200112	20202DI	92
0200112	20202NO	100
0200120	20202DI	103
0303200	2020101	81
0303200	2020102	80
0303200	2020103	47
0303200	2020104	35
0303200	2020105	60
0303200	2020106	81
0303200	2020107	75
0303200	2020108	79
0303200	2020109	79
0303200	2020110	84
0303200	2020111	68
0303200	2020112	67
0303200	2020113	72
0303200	2020190	12
0303200	2020250	101
0303410	2020101	71
0303411	2020101	24
0303411	2020201	4
0303412	2020101	9
0303541	2020150	74
0303542	2020150	30
0303543	2020150	24
0303544	2020250	58
0303545	2020250	29
0303546	2020250	22
0303602	2020101	16
0303602	2020102	11
0305000	2020101	1
0305000	2020102	1
0305000	2020201	1
0313101	2020101	48
0313101	2020102	41
0313101	2020103	45
0313102	2020201	42
0313102	2020202	49
0313102	2020203	44
0313102	2020204	43
0313102	2020205	46
0313311	2020101	9
0313311	2020201	4
0313312	2020101	8
0313312	2020201	3
0313401	2020101	26
0313401	2020102	26
0313401	2020103	24
0313401	2020201	30
0313401	2020202	28
0313401	2020203	22
0313501	2020101	96
0313501	2020201	28
0313502	2020101	23
0313502	2020201	104
0313512	2020101	76
0313512	2020201	66
0313513	2020101	10
0313514	2020201	10
0313515	2020101	11
0313516	2020201	9
0313541	2020101	8
0313542	2020201	8
0313561	2020101	37
0313562	2020201	59
0323100	2020201	28
0323100	2020202	26
0323100	2020203	19
0323100	2020204	17
0323100	2020205	25
0323100	2020206	24
0323100	2020207	20
0323100	2020208	17
0323113	2020201	47
0323200	2020101	28
0323201	2020101	9
0410107	2020101	66
0410107	2020102	73
0410107	2020111	66
0410107	2020112	74
0410109	2020101	63
0410109	2020102	59
0410109	2020111	63
0410109	2020112	60
0410113	2020101	62
0410113	2020102	71
0410113	2020111	62
0410113	2020112	71
0410117	2020101	73
0410117	2020102	52
0410301	2020201	24
0410301	2020202	28
0410301	2020211	25
0410301	2020212	28
0410513	2020101	41
0410513	2020201	56
0410514	2020201	33
0410514	2020202	56
0410517	2020101	28
0410517	2020102	38
0411206	2020201	63
0411206	2020202	76
0411206	2020211	63
0411206	2020212	76
0420102	2020101	3
0420103	2020201	4
0420104	2020101	1
0420105	2020101	1
0420105	2020201	1
0420107	2020101	42
0420111	2020101	40
0420112	2020101	36
0420113	2020201	40
0420114	2020101	8
0420114	2020102	1
0420114	2020103	17
0420114	2020104	3
0420116	2020201	42
0420117	2020101	2
0420117	2020111	2
0420117	2020201	22
0420118	2020101	22
0420118	2020201	17
0420118	2020211	17
0420119	2020101	13
0420119	2020112	2
0420119	2020201	15
0420120	2020101	5
0420120	2020201	19
0420121	2020101	15
0420121	2020102	1
0420121	2020201	20
0420127	2020101	80
0420127	2020111	83
0420128	2020201	79
0420129	2020101	78
0420130	2020201	95
0420131	2020101	75
0420132	2020201	38
0420133	2020101	33
0420134	2020201	9
0420135	2020201	29
0420138	2020101	44
0420139	2020101	45
0420140	2020101	46
0420141	2020201	5
0420300	2020101	1
0440001	2020210	11
0440001	2020211	11
0440002	2020110	9
0440002	2020111	9
0440100	2020110	54
0440100	2020111	54
0440102	2020110	42
0440107	2020110	42
0440107	2020111	42
0440108	2020210	35
0440108	2020211	35
0440201	2020110	10
0440201	2020111	10
0440208	2020110	23
0440208	2020111	24
0440208	2020120	14
0440208	2020121	17
0440220	2020110	39
0440220	2020111	40
0440221	2020110	48
0440221	2020111	30
0440221	2020112	19
0440222	2020210	53
0440222	2020211	53
0440318	2020110	19
0440318	2020111	19
0440407	2020210	15
0440413	2020110	13
0440418	2020210	19
0440418	2020211	19
0440500	2020110	20
0440610	2020210	28
0440620	2020110	28
0440620	2020111	29
0440620	2020120	43
0440620	2020121	43
0440620	2020130	51
0440620	2020131	51
0440620	2020210	33
0440620	2020211	33
0440620	2020220	44
0440620	2020221	44
0440620	2020230	17
0440620	2020231	17
0440620	2020240	47
0440620	2020241	47
0440620	2020250	40
0440620	2020251	40
0440621	2020110	62
0440621	2020111	62
0440621	2020120	45
0440621	2020121	48
0500058	2020202	20
0500059	2020101	25
0701201	2020101	77
0701202	2020101	77
0701202	2020111	80
0701203	2020201	67
0701203	2020211	67
0701204	2020101	71
0701204	2020111	72
0701205	2020101	72
0701205	2020111	73
0701207	2020201	72
0701208	2020101	74
0701209	2020201	36
0701209	2020202	31
0701210	2020201	36
0701210	2020202	32
0701211	2020201	70
0701211	2020211	70
0701255	2020101	49
0701255	2020111	50
0740021	2020208	30
0740022	2020109	12
0740022	2020208	23
0800004	2020201	31
0800004	2020202	28
0800004	2020203	26
0800004	2020204	32
0800004	2020211	10
0800004	2020212	11
0800004	2020213	12
0800004	2020214	32
0800004	2020221	44
0800004	2020224	23
0800004	2020231	25
0800005	2020203	29
0800005	2020204	21
0800006	2020201	11
0800006	2020202	7
0800007	2020201	6
0800007	2020204	9
0800008	2020201	22
0800008	2020204	13
0800009	2020201	8
0800009	2020202	6
0808000	2020102	33
0808002	2020102	4
0900100	2020101	3
0900102	2020101	56
0900102	2020102	83
0900110	2020201	2
0900180	2020101	77
0900180	2020201	57
0900200	2020101	72
0900200	2020102	74
0900201	2020101	72
0900201	2020102	74
0900300	2020101	73
0900300	2020102	73
0900301	2020201	73
0900301	2020202	67
0900720	2020101	72
0900720	2020201	59
0909012	2020101	63
0909012	2020201	76
1001010	2020201	66
1001010	2020202	83
1001011	2020201	66
1001011	2020202	83
1001012	2020201	67
1001012	2020202	83
1001013	2020101	39
1001013	2020102	85
1001014	2020101	39
1001014	2020102	85
1100222	2020101	19
1100300	2020101	2
1100300	2020102	1
1100300	2020104	1
1100300	2020105	1
1100300	2020106	1
1100300	2020108	3
1100300	2020110	1
1100300	2020113	1
1100300	2020114	1
1100300	2020115	1
1100300	2020116	3
1100300	2020117	1
1100300	2020118	1
1100300	2020120	2
1100300	2020121	2
1100300	2020126	4
1100300	2020127	3
1100300	2020128	7
1100300	2020130	1
1100300	2020131	1
1100300	2020132	1
1100300	2020136	1
1100300	2020137	3
1100300	2020139	1
1100300	2020140	1
1100300	2020142	1
1100300	2020143	3
1100300	2020145	2
1100300	2020146	4
1100300	2020147	1
1100300	2020149	1
1100300	2020150	1
1100300	2020154	3
1100300	2020155	8
1100300	2020156	1
1100300	2020159	1
1100300	2020160	3
1100300	2020163	4
1100300	2020164	1
1100300	2020165	1
1100300	2020166	3
1100300	2020167	1
1100300	2020168	1
1100300	2020171	1
1100300	2020172	1
1100300	2020175	1
1100300	2020177	2
1100300	2020179	3
1100300	2020181	2
1100300	2020184	2
1100300	2020190	2
1100300	2020192	8
1100300	2020193	1
1100300	2020194	2
1100300	2020195	1
1100300	2020197	1
1100300	2020199	3
1100300	20201A1	3
1100300	20201A5	2
1100300	20201A6	1
1100300	20201A7	1
1100300	20201B1	1
1100300	20201B2	1
1100300	20201B4	3
1100300	20201B5	1
1100300	20201B6	4
1100300	20201B7	2
1100300	20201B8	1
1100300	20201B9	1
1100300	20201C1	1
1100300	20201C2	1
1100300	20201C3	1
1100300	20201C4	1
1100300	20201C6	1
1100300	20201C7	1
1100300	20201C9	1
1100300	20201D1	2
1100300	20201D2	1
1100300	20201D3	1
1100300	20201D5	1
1100300	20201D6	1
1100300	20201D7	1
1100300	20201D8	3
1100300	20201D9	1
1100300	20201E1	2
1100300	20201E3	1
1100300	20201E4	1
1100300	20201E7	1
1100300	20201E8	1
1100300	20201E9	2
1100300	20201F1	1
1100300	20201F2	1
1100300	20201F3	1
1100300	2020208	2
1100300	2020211	1
1100300	2020212	2
1100300	2020215	1
1100300	2020216	2
1100300	2020218	1
1100300	2020222	1
1100300	2020225	2
1100300	2020226	1
1100300	2020230	1
1100300	2020231	2
1100300	2020232	4
1100300	2020238	3
1100300	2020242	2
1100300	2020244	1
1100300	2020247	4
1100300	2020256	2
1100300	2020260	1
1100300	2020263	1
1100300	2020266	3
1100300	2020267	2
1100300	2020269	6
1100300	2020270	3
1100300	2020276	1
1100300	2020287	2
1100300	2020294	1
1100300	2020297	1
1100300	2020298	1
1100300	20202A1	1
1100300	20202A4	1
1100300	20202A5	2
1100300	20202A7	1
1100300	20202A8	1
1100300	20202B1	1
1100300	20202B2	1
1100300	20202B3	1
1100300	20202B4	1
1100300	20202B6	2
1100300	20202B8	1
1100300	20202B9	1
1100300	20202C1	1
1100300	20202C3	2
1100300	20202C7	1
1100300	20202D1	2
1100300	20202D3	2
1100300	20202D6	8
1100300	20202E4	2
1100300	20202E6	1
1100300	20202E7	1
1100300	20202E8	1
1100300	20202E9	1
1100300	20202F3	1
1100300	20202F4	1
1100300	20202F5	1
1100300	20202F6	5
1100300	20202F7	1
1100300	20202F8	1
1100300	20202F9	1
1100300	20202G1	1
1100300	20202G2	1
1100300	20202G4	1
1100400	2020102	1
1100400	2020103	1
1100400	2020109	1
1100400	2020111	1
1100400	2020112	1
1100400	2020113	3
1100400	2020115	1
1100400	2020116	1
1100400	2020118	1
1100400	2020119	1
1100400	2020120	6
1100400	2020122	1
1100400	2020123	1
1100400	2020124	1
1100400	2020125	2
1100400	2020126	3
1100400	2020128	1
1100400	2020130	1
1100400	2020134	2
1100400	2020136	2
1100400	2020137	1
1100400	2020139	1
1100400	2020141	2
1100400	2020143	1
1100400	2020144	1
1100400	2020147	1
1100400	2020151	1
1100400	2020154	2
1100400	2020160	1
1100400	2020162	1
1100400	2020163	2
1100400	2020164	1
1100400	2020165	1
1100400	2020168	1
1100400	2020175	1
1100400	2020176	2
1100400	2020177	2
1100400	2020183	3
1100400	2020184	1
1100400	2020185	1
1100400	2020186	1
1100400	2020187	1
1100400	2020192	3
1100400	2020195	2
1100400	2020199	2
1100400	20201A1	1
1100400	20201A3	1
1100400	20201A4	1
1100400	20201C7	1
1100400	20201D4	1
1100400	20201D6	1
1100400	20201E2	1
1100400	20201E3	2
1100400	20201F3	1
1100400	2020205	1
1100400	2020210	1
1100400	2020212	1
1100400	2020213	2
1100400	2020215	1
1100400	2020222	1
1100400	2020223	1
1100400	2020224	1
1100400	2020227	1
1100400	2020231	3
1100400	2020232	2
1100400	2020235	1
1100400	2020238	4
1100400	2020241	1
1100400	2020243	1
1100400	2020244	5
1100400	2020247	1
1100400	2020251	1
1100400	2020256	2
1100400	2020265	1
1100400	2020268	1
1100400	2020269	1
1100400	2020270	1
1100400	2020277	2
1100400	2020278	1
1100400	2020279	1
1100400	2020280	1
1100400	2020284	2
1100400	2020287	2
1100400	2020290	2
1100400	2020298	1
1100400	20202A1	5
1100400	20202A3	1
1100400	20202A4	1
1100400	20202A7	1
1100400	20202B2	3
1100400	20202B3	1
1100400	20202B4	1
1100400	20202B6	2
1100400	20202B7	1
1100400	20202B8	2
1100400	20202B9	2
1100400	20202C1	1
1100400	20202C7	1
1100400	20202D6	7
1100400	20202D8	1
1100400	20202E6	1
1100400	20202E7	1
1100400	20202E8	1
1100400	20202E9	1
1100400	20202F1	2
1100400	20202F6	1
1100400	20202G1	1
1100400	20202G3	1
1203301	2020101	59
1203302	2020102	65
1203303	2020103	50
1203304	2020104	40
1400100	2020134	15
1601101	2020101	66
1601101	2020102	18
1601101	2020201	89
1601102	2020101	57
1601102	2020201	113
1601105	2020201	12
1601105	2020203	5
1601105	2020204	8
1601109	2020101	4
1601109	2020102	3
1601109	2020103	2
1601112	2020101	27
1601112	2020102	29
1601112	2020103	33
1601112	2020201	37
1601112	2020202	34
1601112	2020203	14
1610042	2020101	7
1610042	2020102	3
1610042	2020103	4
1610042	2020104	4
1610042	2020105	3
1610042	2020201	12
1610042	2020202	1
1610042	2020205	1
1610044	2020101	8
1610044	2020102	6
1610044	2020103	3
1610044	2020104	1
1610044	2020105	1
1610044	2020201	13
1610044	2020202	6
1610044	2020203	1
1610044	2020204	1
1610044	2020205	1
1610203	2020101	20
1610203	2020102	4
1800040	2020101	107
1800040	2020201	127
1800043	2020101	19
1800043	2020201	45
1800078	2020101	16
1800078	2020201	11
1800080	2020101	2
1800081	2020101	5
1800081	2020201	1
1800082	2020101	47
1800082	2020201	6
1800083	2020104	3
1800083	2020108	1
1800083	2020109	1
1800083	2020110	1
1800083	2020112	1
1800083	2020113	2
1800083	2020117	1
1800083	2020118	1
1800083	2020119	3
1800083	2020122	1
1800083	2020201	1
1800083	2020204	7
1800083	2020210	2
1800083	2020212	1
1800083	2020215	5
1800083	2020217	1
1800083	2020218	2
1800083	2020220	3
1800083	2020223	1
1800083	2020224	1
1800090	2020101	14
1800090	2020201	19
1800091	2020101	50
1800093	2020101	12
1800093	2020102	2
1800093	2020103	11
1800093	2020104	7
1800093	2020105	1
1800093	2020201	2
1800093	2020202	1
1800093	2020203	9
1800093	2020204	5
1800093	2020205	2
1800094	2020101	2
1800094	2020102	2
1800094	2020103	6
1800094	2020104	5
1800094	2020201	10
1800094	2020202	5
1800094	2020203	9
1800094	2020204	13
1800094	2020205	1
1800100	2020101	30
1800100	2020102	16
1800100	2020201	9
1800101	2020101	12
1800101	2020102	3
1800101	2020201	16
1800102	2020101	6
1800102	2020102	3
1800102	2020201	2
1800103	2020101	6
1800103	2020102	1
1800103	2020201	3
1800104	2020101	14
1800104	2020201	2
1800104	2020202	56
1800105	2020101	16
1800105	2020103	3
1800105	2020105	11
1800105	2020201	17
1800107	2020101	59
1800108	2020101	6
1800108	2020201	9
1800108	2020202	6
1800111	2020201	30
1800111	2020202	4
1800112	2020201	21
1800113	2020201	17
1800114	2020201	16
1800116	2020201	11
1800116	2020202	18
1800300	2020201	53
1800314	2020101	40
1800318	2020101	14
2100101	2020101	45
2100101	2020102	45
2100102	2020201	45
2100102	2020202	45
2100104	2020101	20
2100104	2020201	6
2100105	2020101	6
2100105	2020201	20
2100106	2020201	72
2100108	2020201	18
2100109	2020101	5
2100114	2020101	33
2100114	2020102	35
2100115	2020101	20
2100115	2020102	19
2100116	2020201	19
2100118	2020201	28
2200003	20201P1	47
2200003	20201T1	47
2200006	2020101	53
2200009	20201P1	52
2200009	20201T1	51
2200018	2020101	51
2200041	20201P1	46
2200041	20201T1	46
2200083	20201T1	44
2200083	20202T2	35
2200086	20201T2	37
2200086	20202T1	34
2200087	20201T1	32
2200087	20202T1	52
2200090	2020101	12
2200090	2020201	24
2200093	20201P1	41
2200093	20201P2	40
2200093	20201T1	41
2200093	20201T2	40
2200094	20201P1	26
2200094	20201T1	26
2200094	2020201	22
2200095	2020101	19
2200095	2020201	21
2200096	2020101	19
2200096	2020201	21
2200097	2020201	48
2200098	2020201	48
2200105	20202T1	89
2200112	2020101	19
2200112	2020201	16
2200113	2020101	19
2200113	2020201	19
2200114	20201T1	83
2200115	20201P1	81
2200115	20201T1	81
2200116	20202P1	49
2200116	20202T1	49
2200200	20202T1	78
2200300	2020101	49
2300012	20201OP	1
2300015	20202O1	86
2300015	20202O2	50
2300015	20202OD	86
2300015	20202ON	50
2300016	20202DN	132
2300023	202010D	82
2300023	202022P	55
2300024	20201OP	36
2500010	2020101	40
2500019	2020101	32
2500020	2020101	32
2500022	2020201	55
2500024	2020201	46
2500024	2020202	46
2500026	2020101	43
2500026	2020102	43
2500027	2020101	23
2500027	2020102	23
2500027	2020201	21
2500027	2020202	21
2500028	2020201	43
2500028	2020202	43
2500029	2020201	43
2500030	2020101	43
3900003	2020101	58
3900003	2020102	52
3900004	2020201	72
3900004	2020202	24
3900005	2020101	46
3900005	2020102	36
4300151	2020101	57
4300151	2020102	61
4300151	2020220	37
4300152	2020111	50
4300152	2020142	42
4300152	2020147	42
4300152	2020148	19
4300152	2020201	46
4300152	2020202	48
4300152	2020210	62
4300152	2020220	47
4300153	2020201	61
4300153	2020202	50
4300156	2020201	83
4300156	2020202	65
4300156	2020242	69
4300156	2020247	45
4300156	2020248	40
4300157	2020101	76
4300157	2020102	82
4300159	2020101	27
4300159	2020102	32
4300159	2020142	32
4300159	2020147	51
4300160	2020101	67
4300160	2020102	74
4300160	2020142	65
4300160	2020147	60
4300160	2020148	47
4300163	2020101	1
4300223	2020101	52
4300227	2020101	30
4300227	2020102	58
4300228	2020202	120
4300254	2020101	21
4300254	2020102	9
4300254	2020103	12
4300254	2020104	17
4300255	2020101	42
4300255	2020102	39
4300259	2020101	19
4300259	2020102	34
4300259	2020201	36
4300259	2020202	53
4300270	2020110	26
4300270	2020201	33
4300270	2020202	91
4300270	2020242	74
4300270	2020247	73
4300315	2020201	19
4300318	2020101	13
4300318	2020102	24
4300320	2020202	23
4300323	2020102	11
4300323	2020121	4
4300323	2020122	7
4300324	2020102	74
4300324	2020201	44
4300325	2020102	41
4300331	2020102	22
4300337	2020101	72
4300353	2020101	27
4300353	2020102	30
4300356	2020101	36
4300356	2020102	36
4300356	2020201	55
4300356	2020202	40
4300357	2020210	104
4300358	2020201	15
4300358	2020202	50
4300372	2020101	24
4300372	2020102	41
4300373	2020201	17
4300373	2020202	17
4300373	2020203	14
4300373	2020204	16
4300374	2020101	32
4300374	2020102	26
4300375	2020102	38
4300375	2020201	59
4300376	2020101	34
4300376	2020202	45
4300377	2020201	34
4300377	2020202	60
4300380	2020201	36
4300380	2020202	52
4300390	2020101	17
4300390	2020102	51
4300407	2020202	23
4300409	2020201	17
4300430	2020201	68
4300436	2020202	57
4300458	2020201	48
4300458	2020202	39
4300459	2020201	22
4300459	2020202	27
4300461	2020101	7
4300462	2020201	6
4300490	2020101	3
4300490	2020102	7
4300491	2020201	20
4300491	2020202	26
4302111	2020101	45
4302111	2020102	52
4302111	2020103	42
4302111	2020104	44
4302111	2020201	56
4302111	2020211	61
4302112	2020102	51
4302112	2020111	40
4302112	2020201	56
4302112	2020202	45
4302112	2020203	46
4302112	2020204	34
4302113	2020101	47
4302113	2020102	46
4302113	2020103	24
4302113	2020104	19
4302113	2020105	22
4302113	2020131	21
4302113	2020133	17
4302113	2020144	23
4302114	2020201	34
4302114	2020202	48
4302114	2020203	44
4302114	2020204	37
4302114	2020205	41
4302204	2020102	73
4302204	2020201	137
4302211	2020101	39
4302211	2020102	58
4302211	2020103	44
4302211	2020202	61
4302212	2020101	10
4302212	2020201	62
4302212	2020202	49
4302212	2020203	62
4302213	2020101	86
4302213	2020102	36
4302214	2020201	65
4302214	2020202	50
4302303	2020102	73
4302303	2020201	112
4302304	2020101	23
4302304	2020202	66
4302305	2020101	89
4302305	2020202	64
4302306	2020102	16
4302306	2020201	53
4302307	2020101	20
4302307	2020201	23
4302308	2020101	49
4302308	2020202	51
4302311	2020101	84
4302311	2020202	104
4302313	2020101	83
4302313	2020102	57
4302322	2020101	11
4302401	2020102	126
4302401	2020201	119
4302403	2020102	62
4302403	2020201	181
4302404	2020101	32
4302404	2020202	16
4305001	2020101	3
4305001	2020201	27
4305002	2020201	1
4305003	2020101	2
4305005	2020201	4
4305006	2020201	10
4305107	2020101	8
4305110	2020201	1
4305343	2020101	8
4305828	2020201	5
4310126	2020211	48
4310137	2020111	29
4310145	2020120	84
4310145	2020210	115
4310181	2020101	3
4310183	2020101	73
4310183	2020102	72
4310190	2020102	68
4310190	2020201	90
4310192	2020201	66
4310232	2020242	88
4310232	2020248	48
4310245	2020110	47
4310245	2020220	96
4310250	2020120	62
4310250	2020210	77
4310256	2020110	59
4310256	2020120	59
4323101	2020101	76
4323101	2020102	84
4323101	2020103	91
4323101	2020104	84
4323101	2020105	72
4323101	2020106	77
4323101	2020107	78
4323101	2020108	69
4323101	2020109	83
4323101	2020110	73
4323101	2020111	68
4323101	2020112	79
4323101	2020190	54
4323102	2020201	90
4323102	2020202	98
4323102	2020203	97
4323102	2020204	80
4323102	2020205	90
4323102	2020206	90
4323102	2020207	86
4323102	2020208	83
4323102	2020209	78
4323102	2020210	91
4323102	2020211	80
4323102	2020212	89
4323102	2020290	62
4323201	2020121	79
4323201	2020122	70
4323201	2020131	56
4323201	2020132	31
4323201	2020141	81
4323201	2020142	81
4323201	2020151	91
4323201	2020152	71
4323201	2020161	94
4323201	2020162	88
4323201	2020191	9
4323202	2020221	90
4323202	2020222	75
4323202	2020241	87
4323202	2020242	86
4323202	2020251	81
4323202	2020252	83
4323202	2020261	80
4323202	2020262	58
4323202	2020263	61
4323202	2020264	85
4323202	2020291	11
4323203	2020101	79
4323203	2020102	87
4323203	2020103	83
4323203	2020104	84
4323203	2020105	82
4323203	2020106	53
4323203	2020107	82
4323203	2020108	84
4323203	2020109	68
4323203	2020110	68
4323203	2020111	84
4323203	2020112	82
4323203	2020190	16
4323204	2020201	96
4323204	2020202	84
4323204	2020203	93
4323204	2020204	76
4323204	2020205	95
4323204	2020206	83
4323204	2020207	93
4323204	2020208	77
4323204	2020209	73
