coddis	codtur	matr
0110602	2014102	1
0110602	2014201	3
0110602	2014202	1
0110603	2014101	1
0110603	2014201	1
0110603	2014202	1
0110612	2014201	53
0110660	2014101	1
0110660	2014102	1
0110660	2014103	1
0110660	2014104	1
0110660	2014105	1
0110660	2014106	1
0110660	2014107	2
0110660	2014108	1
0110660	2014201	1
0110660	2014202	2
0110660	2014203	1
0110660	2014204	1
0110660	2014205	1
0110660	2014206	1
0110660	2014207	1
0110660	2014208	1
0110660	2014209	1
0110660	2014210	1
0110660	2014211	1
0110660	2014212	1
0110660	2014213	1
0110660	2014214	1
0110660	2014215	1
0110660	2014216	1
0110670	2014101	1
0110670	2014201	2
0110670	2014202	1
0110670	2014203	1
0110670	2014204	1
0110670	2014205	1
0110670	2014206	1
0110680	2014101	1
0110680	2014102	1
0110680	2014201	3
0110680	2014202	1
0110680	2014203	1
0110680	2014204	1
0110688	2014201	36
0110690	2014101	1
0110700	2014201	1
0110710	2014101	2
0110710	2014102	1
0111000	2014101	3
0111000	2014102	1
0111000	2014103	1
0111000	2014104	1
0111000	2014105	1
0111000	2014106	5
0111000	2014107	1
0111000	2014108	1
0111000	2014110	2
0111000	2014111	1
0111000	2014112	1
0111000	2014113	1
0111000	2014114	1
0111000	2014115	1
0111000	2014116	2
0111000	2014117	1
0111000	2014118	1
0111000	2014119	1
0111000	2014120	1
0111000	2014121	1
0111000	2014122	1
0111000	2014123	1
0111000	2014124	1
0111000	2014126	1
0111000	2014201	2
0111000	2014202	1
0111000	2014203	2
0111000	2014204	1
0111000	2014205	3
0111000	2014206	3
0111000	2014207	2
0111000	2014208	3
0111000	2014209	1
0111000	2014210	9
0111000	2014211	3
0111000	2014212	4
0111000	2014213	3
0111000	2014214	2
0111000	2014215	1
0111000	2014216	3
0111000	2014217	1
0111000	2014218	3
0111000	2014219	1
0111000	2014220	1
0111000	2014221	1
0111000	2014222	1
0111000	2014223	1
0111000	2014224	4
0111000	2014225	1
0111000	2014226	1
0111000	2014227	3
0111000	2014228	1
0111000	2014229	1
0111000	2014230	1
0111000	2014231	2
0111000	2014232	1
0111000	2014233	1
0111000	2014234	1
0111000	2014235	1
0111000	2014236	3
0111000	2014237	2
0111000	2014238	1
0111000	2014239	1
0111000	2014240	1
0111000	2014241	1
0111000	2014242	1
0111000	2014243	1
0111000	2014244	1
0111000	2014245	2
0111000	2014246	1
0111000	2014247	1
0111000	2014248	1
0111000	2014249	1
0111000	2014250	1
0111000	2014252	1
0111000	2014253	1
0111000	2014254	1
0111000	2014255	1
0111000	2014256	1
0111000	2014257	1
0111000	2014258	2
0111000	2014259	3
0111000	2014260	1
0111000	2014261	2
0111000	2014262	1
0111000	2014263	1
0111000	2014264	1
0111000	2014265	1
0111000	2014266	1
0111000	2014267	1
0112000	2014101	2
0112000	2014102	1
0112000	2014103	2
0112000	2014104	1
0112000	2014201	1
0112000	2014202	2
0112000	2014203	3
0112000	2014204	1
0112000	2014205	1
0112000	2014206	2
0112000	2014207	4
0112000	2014208	4
0112000	2014209	1
0112000	2014210	1
0112000	2014211	1
0112000	2014212	1
0112000	2014213	1
0112000	2014214	1
0112000	2014215	1
0112000	2014216	1
0112000	2014217	1
0112000	2014218	1
0200101	2014152	84
0200101	2014154	87
0200102	2014152	111
0200102	2014154	48
0200104	2014160	6
0200104	2014260	471
0300001	2014101	111
0300001	2014201	23
0300002	2014101	32
0300002	2014201	110
0303410	2014101	53
0303410	2014201	37
0313101	2014101	40
0313101	2014102	20
0313101	2014103	41
0313101	2014104	41
0313101	2014105	39
0313102	2014201	45
0313102	2014202	43
0313102	2014203	47
0313102	2014204	44
0323100	2014201	23
0323100	2014202	21
0323100	2014203	23
0323100	2014204	20
0323100	2014205	21
0323100	2014206	29
0323100	2014207	23
0323100	2014208	23
0410107	2014101	75
0410107	2014102	66
0410107	2014111	75
0410107	2014112	66
0410109	2014101	64
0410109	2014102	59
0410109	2014111	64
0410109	2014112	59
0410111	2014101	6
0410111	2014102	12
0410113	2014101	65
0410113	2014102	61
0410113	2014111	65
0410113	2014112	61
0410117	2014101	69
0410117	2014102	54
0410301	2014201	21
0410301	2014202	24
0410301	2014211	20
0410301	2014212	24
0410400	2014201	12
0410400	2014211	11
0410402	2014101	15
0410513	2014101	10
0410513	2014102	4
0410513	2014103	12
0410513	2014104	7
0410513	2014105	3
0410513	2014201	14
0410513	2014202	12
0410513	2014203	10
0410513	2014204	8
0410513	2014205	9
0410514	2014201	27
0410514	2014202	19
0410517	2014101	26
0410517	2014102	17
0411201	2014101	38
0411201	2014102	25
0411202	2014201	60
0411202	2014202	30
0411203	2014101	27
0411203	2014102	31
0411204	2014201	28
0411204	2014202	31
0411206	2014201	55
0411206	2014202	58
0420100	2014201	70
0420102	2014101	3
0420103	2014201	3
0420104	2014101	2
0420105	2014201	2
0420107	2014101	41
0420107	2014111	41
0420108	2014201	40
0420108	2014211	40
0420109	2014101	35
0420110	2014201	33
0420110	2014211	33
0420111	2014101	34
0420112	2014201	27
0420112	2014211	27
0420113	2014201	27
0420113	2014202	3
0420114	2014101	9
0420114	2014102	1
0420114	2014103	5
0420114	2014104	6
0420115	2014201	16
0420116	2014201	16
0420117	2014201	7
0420117	2014203	9
0420124	2014101	42
0420125	2014201	43
0420125	2014211	43
0420127	2014101	85
0420127	2014111	52
0420127	2014112	33
0420128	2014201	81
0420129	2014101	71
0420129	2014111	31
0420129	2014112	40
0440001	2014210	20
0440001	2014211	17
0440001	2014213	3
0440002	2014110	7
0440002	2014111	2
0440002	2014113	5
0440041	2014110	22
0440041	2014111	18
0440041	2014112	4
0440100	2014110	51
0440100	2014111	17
0440100	2014112	15
0440100	2014113	20
0440101	2014110	46
0440101	2014111	16
0440101	2014112	12
0440101	2014113	19
0440102	2014110	45
0440201	2014110	28
0440201	2014111	20
0440201	2014112	8
0440220	2014110	62
0440220	2014111	30
0440220	2014112	32
0440221	2014110	65
0440221	2014111	21
0440221	2014112	15
0440221	2014113	17
0440221	2014114	12
0440222	2014210	62
0440222	2014211	42
0440222	2014212	20
0440312	2014210	31
0440312	2014211	31
0440314	2014210	15
0440318	2014110	17
0440318	2014111	17
0440319	2014110	47
0440320	2014210	45
0440320	2014211	12
0440320	2014212	9
0440320	2014213	6
0440320	2014214	6
0440320	2014215	11
0440401	2014110	19
0440413	2014110	9
0440413	2014111	8
0440415	2014110	53
0440415	2014111	28
0440415	2014112	25
0440416	2014210	42
0440416	2014211	24
0440416	2014212	18
0440418	2014210	19
0440418	2014211	17
0440418	2014212	2
0440420	2014110	40
0440420	2014111	8
0440420	2014112	7
0440420	2014113	9
0440420	2014114	7
0440420	2014115	9
0440494	2014210	7
0440500	2014101	34
0440500	2014111	34
0440501	2014110	4
0440501	2014210	5
0440607	2014210	21
0440607	2014211	19
0440607	2014212	2
0440607	2014220	6
0440607	2014221	5
0440607	2014222	1
0440609	2014210	24
0440620	2014110	16
0440620	2014111	10
0440620	2014112	6
0440620	2014120	40
0440620	2014121	17
0440620	2014122	23
0440620	2014130	30
0440620	2014131	13
0440620	2014132	15
0440620	2014210	46
0440620	2014211	23
0440620	2014212	22
0440620	2014220	32
0440620	2014221	15
0440620	2014222	20
0440620	2014230	27
0440620	2014231	23
0440620	2014232	6
0440620	2014240	55
0440620	2014241	28
0440620	2014242	27
0440620	2014250	54
0440620	2014251	26
0440620	2014252	29
0440620	2014260	57
0440620	2014261	37
0440620	2014262	20
0440621	2014110	47
0440621	2014111	28
0440621	2014112	19
0440621	2014120	63
0440621	2014121	30
0440621	2014122	32
0500058	2014202	19
0500059	2014101	23
0510044	20141TA	90
0510044	20142TB	87
0510205	2014104	12
0510205	2014106	13
0510205	2014107	13
0510205	2014108	14
0510205	2014109	15
0510205	2014111	13
0510205	2014201	15
0510205	2014202	16
0510205	2014203	14
0510205	2014205	15
0510205	2014210	17
0510205	2014212	11
0510207	2014114	162
0510207	2014214	12
0510221	2014104	15
0510221	2014106	14
0510221	2014107	14
0510221	2014108	13
0510221	2014109	16
0510221	2014111	14
0510221	2014201	16
0510221	2014202	15
0510221	2014203	15
0510221	2014205	15
0510221	2014210	17
0510221	2014212	12
0510222	2014101	14
0510222	2014102	15
0510222	2014104	12
0510222	2014105	13
0510222	2014109	15
0510222	2014111	15
0510222	2014203	14
0510222	2014206	12
0510222	2014207	15
0510222	2014208	14
0510222	2014210	14
0510222	2014212	15
0510228	20141TB	95
0510228	20142TA	80
0510238	20141B1	47
0510238	20141B2	46
0510238	20142A1	40
0510238	20142A2	41
0701201	2014101	82
0701201	2014111	82
0701202	2014101	81
0701202	2014111	81
0701203	2014201	80
0701203	2014211	80
0701204	2014101	73
0701204	2014111	73
0701205	2014101	70
0701205	2014111	70
0701206	2014201	64
0701206	2014211	64
0701207	2014201	63
0701207	2014211	63
0701208	2014101	67
0701209	2014201	34
0701209	2014202	37
0701210	2014201	35
0701210	2014202	37
0701251	2014101	14
0701255	2014101	37
0701255	2014111	35
0740011	2014109	28
0740011	2014209	13
0740013	2014107	32
0740014	2014108	1
0740014	2014208	33
0740015	2014103	54
0740016	2014204	44
0740017	2014105	29
0740018	2014206	39
0740019	2014107	15
0740020	2014208	19
0800004	2014201	26
0800004	2014202	29
0800004	2014203	34
0800004	2014204	35
0800004	2014211	27
0800004	2014212	25
0800004	2014214	29
0800004	2014221	31
0800004	2014224	16
0800004	2014231	15
0800004	2014234	14
0800004	2014241	12
0800005	2014203	23
0800005	2014204	17
0800006	2014201	11
0800006	2014202	9
0800007	2014201	11
0800007	2014202	2
0800008	2014201	16
0800008	2014204	14
0800009	2014201	9
0800009	2014202	9
0808000	2014102	68
0808001	2014202	80
0900100	2014101	79
0900100	2014102	60
0900102	2014101	69
0900102	2014102	49
0900110	2014101	25
0900110	2014102	107
0900112	2014101	80
0900112	2014102	60
0900113	2014101	80
0900113	2014102	60
0900180	2014101	34
0900180	2014102	67
0900180	2014201	46
0900180	2014202	41
0900720	2014101	20
0900720	2014102	56
0900720	2014211	12
0900720	2014222	31
0909012	2014101	14
0909012	2014102	41
0909012	2014211	24
0909012	2014222	44
1400100	2014134	23
1601101	2014101	70
1601101	2014201	65
1601102	2014101	68
1601102	2014201	82
1601103	2014101	7
1601103	2014102	7
1601103	2014103	6
1601105	2014101	11
1601105	2014102	9
1601105	2014103	10
1601105	2014104	10
1601105	2014105	6
1601105	2014106	7
1601112	2014101	20
1601112	2014201	9
1601112	2014202	3
1601112	2014203	4
1601113	2014101	54
1601113	2014201	33
1601113	2014202	20
1601113	2014203	21
1610042	2014101	9
1610042	2014102	8
1610042	2014103	2
1610042	2014104	1
1610042	2014105	3
1610042	2014201	6
1610042	2014202	1
1610042	2014205	2
1610044	2014101	9
1610044	2014102	9
1610044	2014103	6
1610044	2014104	2
1610044	2014105	2
1610044	2014201	9
1610044	2014202	6
1610044	2014203	2
1610044	2014204	2
1610044	2014205	2
1800040	2014101	76
1800040	2014201	78
1800043	2014101	10
1800043	2014201	32
1800078	2014101	29
1800078	2014201	22
1800080	2014103	2
1800080	2014104	3
1800080	2014105	2
1800080	2014108	1
1800080	2014109	1
1800080	2014110	3
1800080	2014114	3
1800080	2014115	3
1800080	2014116	3
1800080	2014118	4
1800080	2014121	6
1800080	2014123	3
1800080	2014201	1
1800080	2014203	1
1800080	2014204	5
1800080	2014208	1
1800080	2014210	2
1800080	2014220	2
1800080	2014223	2
1800081	2014101	1
1800081	2014104	1
1800081	2014106	3
1800081	2014107	1
1800081	2014108	1
1800081	2014110	1
1800081	2014118	1
1800081	2014203	1
1800081	2014204	5
1800081	2014205	3
1800081	2014206	2
1800081	2014209	1
1800081	2014210	3
1800081	2014213	1
1800081	2014215	1
1800081	2014216	1
1800081	2014217	1
1800081	2014219	2
1800081	2014222	6
1800090	2014101	21
1800090	2014201	16
1800090	2014202	7
1800091	2014101	54
1800093	2014101	44
1800093	2014201	14
1800094	2014101	22
1800094	2014201	44
1800100	2014101	17
1800100	2014201	4
1800100	2014202	16
1800101	2014101	1
1800101	2014201	14
1800101	2014202	19
1800102	2014101	7
1800102	2014201	2
1800102	2014202	6
1800103	2014201	5
1800103	2014202	1
1800103	2014203	14
1800104	2014101	10
1800104	2014102	3
1800104	2014103	38
1800104	2014201	11
1800104	2014202	10
1800104	2014203	17
1800104	2014204	42
1800105	2014101	8
1800107	2014101	66
1800108	2014201	32
1800115	2014201	24
1800300	2014201	24
1800314	2014101	40
2100101	2014101	41
2100101	2014102	41
2100102	2014201	41
2100102	2014202	40
2100104	2014101	2
2100104	2014102	1
2100104	2014103	1
2100104	2014104	2
2100104	2014105	1
2100104	2014106	2
2100104	2014107	1
2100104	2014108	2
2100104	2014109	1
2100104	2014110	1
2100104	2014111	1
2100104	2014112	2
2100104	2014113	1
2100104	2014114	1
2100104	2014115	1
2100104	2014116	1
2100104	2014117	1
2100104	2014201	1
2100104	2014202	1
2100105	2014101	1
2100105	2014102	1
2100105	2014201	3
2100105	2014202	3
2100105	2014203	1
2100105	2014204	1
2100105	2014205	1
2100105	2014206	1
2100105	2014207	2
2100105	2014208	1
2100105	2014209	1
2100105	2014210	2
2100105	2014211	1
2100105	2014212	1
2100105	2014213	1
2100105	2014214	1
2100105	2014215	1
2100105	2014216	1
2100105	2014217	1
2100108	2014201	24
2100109	2014101	11
2100114	2014101	36
2100114	2014102	36
2100115	2014101	57
2100115	2014102	57
2100116	2014201	46
2100117	2014201	8
2100117	2014202	8
2200003	2014101	51
2200006	2014101	49
2200009	2014101	50
2200018	2014101	48
2200041	2014101	24
2200041	2014102	25
2200073	2014101	48
2200083	2014102	27
2200083	2014201	31
2200086	2014101	38
2200086	2014201	30
2200087	20141B1	66
2200087	20141L1	46
2200088	2014101	55
2200091	2014101	74
2200092	2014101	76
2200093	2014101	39
2200093	2014102	30
2200093	2014201	19
2200093	2014202	20
2200094	2014101	24
2200094	2014201	15
2200095	2014101	45
2200096	2014101	45
2200097	2014201	38
2200098	2014201	37
2200099	2014201	34
2200100	2014201	76
2200104	2014101	56
2200105	2014201	67
2200108	2014101	44
2200108	2014201	13
2200111	2014101	79
2200112	2014101	23
2200112	2014201	22
2200113	2014101	23
2200113	2014201	21
2200311	2014101	31
2200311	2014201	11
2300023	201411D	77
2300023	201420N	32
2300024	20141OP	70
2500004	2014201	56
2500004	2014202	56
2500005	2014201	56
2500005	2014202	56
2500006	2014101	56
2500006	2014102	56
2500007	2014101	56
2500007	2014102	56
2500008	2014201	1
2500008	2014202	1
2500008	2014203	1
2500008	2014204	1
2500008	2014205	1
2500008	2014206	1
2500008	2014207	1
2500008	2014208	1
2500008	2014209	1
2500008	2014210	1
2500008	2014211	1
2500008	2014212	1
2500008	2014213	1
2500008	2014214	1
2500008	2014215	1
2500008	2014216	1
2500008	2014217	1
2500008	2014218	1
2500008	2014219	1
2500008	2014220	1
2500008	2014221	1
2500008	2014222	1
2500008	2014223	1
2500008	2014224	1
2500008	2014225	1
2500008	2014226	1
2500008	2014227	1
2500008	2014228	1
2500008	2014229	1
2500008	2014230	1
2500008	2014231	1
2500008	2014232	1
2500008	2014233	1
2500008	2014234	1
2500008	2014235	1
2500008	2014236	1
2500008	2014237	1
2500008	2014238	1
2500008	2014239	1
2500008	2014240	1
2500008	2014241	1
2500008	2014242	1
2500008	2014243	1
2500008	2014244	1
2500008	2014245	1
2500008	2014246	1
2500008	2014247	1
2500008	2014248	1
2500008	2014249	1
2500008	2014250	1
2500008	2014251	1
2500008	2014252	1
2500008	2014253	1
2500008	2014254	1
2500008	2014255	1
2500008	2014256	1
2500009	2014101	56
2500010	2014101	24
2500015	2014101	80
2500015	2014102	80
2500016	2014201	80
2500016	2014202	80
2500017	2014101	43
2500017	2014102	36
2500019	2014101	25
2500019	2014201	21
2500020	2014101	25
2500020	2014201	19
2500021	2014101	90
2500021	2014102	90
2500022	2014201	48
2500023	2014201	89
2500023	2014202	90
2500024	2014201	46
2500024	2014202	46
3900003	2014101	52
3900003	2014102	58
3900004	2014201	46
3900004	2014202	54
3900005	2014101	47
3900005	2014102	41
4300100	2014101	45
4300100	2014102	49
4300100	2014103	45
4300100	2014104	49
4300111	2014201	51
4300111	2014202	32
4300111	2014203	54
4300111	2014204	59
4300111	2014205	48
4300111	2014211	58
4300112	2014101	93
4300112	2014102	81
4300112	2014105	79
4300112	2014111	38
4300113	2014101	17
4300113	2014102	18
4300113	2014103	20
4300113	2014104	21
4300113	2014105	14
4300113	2014111	17
4300113	2014122	16
4300113	2014124	14
4300113	2014131	20
4300113	2014133	19
4300113	2014142	14
4300113	2014144	13
4300113	2014151	15
4300114	2014201	20
4300114	2014202	15
4300114	2014203	21
4300114	2014204	23
4300114	2014211	20
4300114	2014213	16
4300114	2014222	9
4300114	2014231	19
4300114	2014233	20
4300114	2014242	22
4300151	2014101	59
4300151	2014102	67
4300151	2014220	59
4300152	2014101	22
4300152	2014102	20
4300152	2014103	11
4300152	2014104	17
4300152	2014105	13
4300152	2014106	12
4300152	2014108	13
4300152	2014111	18
4300152	2014113	22
4300152	2014115	20
4300152	2014142	22
4300152	2014144	19
4300152	2014146	13
4300152	2014147	17
4300152	2014148	21
4300152	2014149	16
4300152	2014210	19
4300152	2014211	18
4300152	2014212	18
4300152	2014220	13
4300152	2014221	17
4300152	2014222	17
4300153	2014201	47
4300153	2014202	49
4300156	2014201	51
4300156	2014202	50
4300156	2014242	67
4300156	2014247	62
4300156	2014248	57
4300159	2014142	39
4300159	2014147	53
4300159	2014148	54
4300159	2014201	45
4300159	2014202	39
4300160	2014101	70
4300160	2014102	46
4300160	2014142	66
4300160	2014147	65
4300160	2014148	64
4300204	2014102	95
4300204	2014201	102
4300211	2014101	24
4300211	2014201	88
4300211	2014202	84
4300212	2014101	50
4300212	2014102	60
4300212	2014103	43
4300212	2014201	15
4300213	2014201	34
4300213	2014202	25
4300213	2014203	26
4300213	2014211	17
4300213	2014222	19
4300213	2014233	13
4300214	2014101	19
4300214	2014102	14
4300214	2014103	14
4300214	2014104	12
4300214	2014105	15
4300214	2014106	11
4300214	2014107	13
4300254	2014101	11
4300254	2014102	20
4300254	2014103	18
4300254	2014104	22
4300255	2014101	22
4300255	2014102	43
4300259	2014101	17
4300259	2014102	34
4300262	2014101	27
4300262	2014102	22
4300263	2014201	18
4300270	2014101	26
4300270	2014102	55
4300270	2014110	50
4300270	2014120	33
4300270	2014242	44
4300270	2014247	73
4300271	2014201	16
4300271	2014202	39
4300303	2014201	72
4300303	2014202	46
4300304	2014101	23
4300304	2014102	9
4300305	2014102	45
4300305	2014201	29
4300306	2014101	27
4300306	2014202	25
4300307	2014102	26
4300307	2014201	23
4300308	2014101	63
4300308	2014102	26
4300311	2014101	77
4300311	2014202	71
4300313	2014201	14
4300313	2014202	14
4300313	2014203	13
4300313	2014211	11
4300313	2014222	13
4300313	2014231	13
4300314	2014101	11
4300314	2014102	13
4300315	2014102	24
4300315	2014201	7
4300320	2014202	11
4300322	2014201	9
4300324	2014101	21
4300324	2014102	9
4300325	2014101	35
4300326	2014201	21
4300327	2014201	6
4300346	2014202	33
4300351	2014101	19
4300351	2014102	37
4300353	2014101	10
4300353	2014102	19
4300356	2014101	24
4300356	2014102	32
4300357	2014201	21
4300357	2014202	38
4300357	2014210	49
4300358	2014201	28
4300358	2014202	34
4300372	2014101	20
4300372	2014102	54
4300373	2014201	29
4300373	2014202	12
4300374	2014101	27
4300374	2014102	52
4300375	2014102	70
4300375	2014201	33
4300376	2014101	33
4300376	2014202	61
4300377	2014101	28
4300377	2014102	32
4300380	2014201	31
4300380	2014202	41
4300390	2014101	33
4300390	2014102	35
4300401	2014201	37
4300401	2014202	18
4300402	2014202	9
4300403	2014102	26
4300403	2014201	60
4300404	2014101	23
4300404	2014202	5
4300405	2014101	38
4300405	2014102	28
4300406	2014101	9
4300406	2014202	13
4300421	2014102	15
4300422	2014202	15
4300427	2014101	2
4300429	2014101	25
4300430	2014201	17
4300433	2014202	14
4300436	2014202	34
4300437	2014101	21
4300438	2014202	7
4300454	2014202	28
4300456	2014101	22
4300456	2014102	9
4300458	2014201	29
4300458	2014202	38
4300459	2014201	16
4300459	2014202	42
4300461	2014101	21
4300462	2014201	11
4300490	2014101	17
4300490	2014102	16
4300491	2014101	25
4300491	2014102	26
4300502	2014102	24
4302503	2014202	11
4302504	2014101	18
4302506	2014101	9
4310126	2014211	27
4310126	2014213	55
4310127	2014220	14
4310137	2014111	69
4310145	2014210	61
4310181	2014101	46
4310181	2014102	37
4310181	2014103	44
4310181	2014104	32
4310190	2014101	59
4310190	2014102	40
4310192	2014201	64
4310227	2014220	27
4310232	2014242	32
4310232	2014248	41
4310245	2014110	80
4310250	2014210	80
4310255	2014210	35
4310255	2014211	36
4310255	2014220	13
4310255	2014221	15
4310256	2014110	56
4310256	2014120	64
4320195	2014150	49
4320196	2014250	46
4320198	2014250	22
4320198	2014251	24
4320292	2014101	74
4320292	2014102	70
4320292	2014103	75
4320292	2014104	69
4320292	2014121	19
4320292	2014122	16
4320292	2014123	22
4320292	2014124	20
4320292	2014125	15
4320292	2014126	14
4320292	2014127	19
4320292	2014128	23
4320292	2014129	21
4320292	2014130	17
4320292	2014131	19
4320292	2014132	13
4320293	2014201	67
4320293	2014202	60
4320293	2014203	64
4320293	2014204	58
4320293	2014221	24
4320293	2014222	23
4320293	2014223	19
4320293	2014224	23
4320293	2014225	25
4320293	2014226	12
4320293	2014227	25
4320293	2014228	23
4320293	2014229	14
4320293	2014230	24
4320293	2014231	21
4320293	2014232	12
4320301	2014101	70
4320301	2014102	72
4320301	2014103	72
4320301	2014104	72
4320301	2014105	75
4320301	2014106	78
4320301	2014107	81
4320301	2014108	80
4320301	2014109	79
4320301	2014190	26
4320303	2014121	19
4320303	2014122	19
4320303	2014123	19
4320303	2014124	20
4320303	2014125	19
4320303	2014126	19
4320303	2014127	21
4320303	2014128	21
4320303	2014129	22
4320303	2014130	23
4320303	2014131	21
4320303	2014132	22
4320303	2014133	22
4320303	2014134	23
4320303	2014135	21
4320303	2014136	23
4320303	2014137	21
4320303	2014138	23
4320303	2014139	18
4320303	2014140	19
4320303	2014141	20
4320303	2014142	21
4320303	2014143	20
4320303	2014144	19
4320303	2014145	20
4320303	2014146	19
4320303	2014147	6
4320303	2014191	26
4320402	2014201	66
4320402	2014202	71
4320402	2014203	74
4320402	2014204	42
4320402	2014205	70
4320402	2014206	78
4320402	2014207	72
4320402	2014208	78
4320402	2014209	81
4320402	2014290	21
4320404	2014221	24
4320404	2014222	23
4320404	2014223	20
4320404	2014224	17
4320404	2014225	18
4320404	2014226	20
4320404	2014227	25
4320404	2014228	23
4320404	2014229	23
4320404	2014230	20
4320404	2014231	13
4320404	2014232	16
4320404	2014233	28
4320404	2014234	25
4320404	2014235	27
4320404	2014236	27
4320404	2014237	26
4320404	2014238	27
4320404	2014239	23
4320404	2014240	18
4320404	2014241	22
4320404	2014242	20
4320404	2014243	20
4320404	2014244	23
4320404	2014245	22
4320404	2014246	16
4320404	2014247	7
4320404	2014291	22
4323101	2014101	79
4323101	2014102	71
4323101	2014103	68
4323101	2014104	74
4323101	2014105	71
4323101	2014106	74
4323101	2014107	71
4323101	2014108	70
4323101	2014109	79
4323101	2014110	60
4323101	2014111	60
4323101	2014112	58
4323101	2014113	68
4323101	2014150	47
4323101	2014151	10
4323101	2014190	47
4323101	2014191	10
4323102	2014201	81
4323102	2014202	80
4323102	2014203	78
4323102	2014204	80
4323102	2014205	89
4323102	2014206	76
4323102	2014207	82
4323102	2014208	84
4323102	2014209	88
4323102	2014210	80
4323102	2014211	72
4323102	2014212	78
4323102	2014290	49
4603000	2014110	36
4604400	2014110	32
4604400	2014120	16
4604400	2014210	38
4604400	2014220	6
4604500	2014150	14
4604500	2014250	15
4701241	2014201	20
4701280	2014201	67
4701381	2014201	72
4701582	2014101	72
4701783	2014101	65
4701784	2014102	1
4701784	2014103	2
4701784	2014104	1
4701784	2014105	5
4701784	2014109	3
4701784	2014112	1
4701784	2014113	5
4701784	2014114	3
4701784	2014116	3
4701784	2014117	2
4701784	2014118	4
4701784	2014119	1
4701784	2014202	3
4701784	2014203	2
4701784	2014204	7
4701784	2014205	4
4701784	2014206	3
4701784	2014207	2
4701784	2014208	4
4701784	2014209	4
4701784	2014210	4
4701784	2014211	4
4701784	2014212	1
4701784	2014213	3
4701784	2014214	1
4701784	2014215	1
4701784	2014217	2
4701784	2014218	3
4701784	2014220	3
4701784	2014221	1
4701784	2014222	1
4701784	2014223	1
4701784	2014224	1
4701885	2014103	1
4701885	2014104	1
4701885	2014105	2
4701885	2014106	1
4701885	2014107	2
4701885	2014108	5
4701885	2014109	1
4701885	2014111	2
4701885	2014112	2
4701885	2014113	1
4701885	2014114	3
4701885	2014116	1
4701885	2014117	2
4701885	2014118	2
4701885	2014119	1
4701885	2014120	1
4701885	2014122	1
4701885	2014124	3
4701885	2014125	1
4701885	2014202	2
4701885	2014203	1
4701885	2014204	1
4701885	2014205	5
4701885	2014206	2
4701885	2014207	1
4701885	2014208	1
4701885	2014211	2
4701885	2014212	1
4701885	2014213	1
4701885	2014214	1
4701885	2014216	3
4701885	2014217	1
4701885	2014218	1
4701885	2014219	1
4701885	2014222	2
4702893	2014103	2
4702893	2014106	2
4702893	2014107	1
4702893	2014108	1
4702893	2014109	2
4702893	2014113	2
4702893	2014114	1
4702893	2014115	1
4702893	2014117	1
4702893	2014118	1
4702893	2014202	1
4702893	2014203	3
